,FC5,C3,O1,Fp2,AF3,PO3,AF8,AF4
FC5,0.3181818181818182,0.3409090909090909,0.3409090909090909,0.0,0.0,0.0,0.0,0.0
C3,0.15384615384615385,0.4175824175824176,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
O1,0.125,0.3392857142857143,0.5357142857142857,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
