,F7,C3,T7,Pz,Fp2,AF7,FT7,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.5477386934673367,0.0,0.22110552763819097,0.23115577889447236,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.22009569377990432,0.0,0.3875598086124402,0.3923444976076555,0.0,0.0
AF7,0.0,0.0,0.21428571428571427,0.0,0.36607142857142855,0.41964285714285715,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
