,F7,FT9,C3,F8,Fp2,AF7,AF8,AF4
F7,0.2710526315789474,0.2736842105263158,0.0,0.0,0.0,0.18421052631578946,0.0,0.2710526315789474
FT9,0.2661498708010336,0.2868217054263566,0.0,0.0,0.0,0.18087855297157623,0.0,0.2661498708010336
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2508833922261484,0.2508833922261484,0.0,0.0,0.0,0.24734982332155478,0.0,0.2508833922261484
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.2710526315789474,0.2736842105263158,0.0,0.0,0.0,0.18421052631578946,0.0,0.2710526315789474
