,F7,C3,T7,Pz,Fp2,AF7,FT7,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.5902578796561605,0.0,0.2177650429799427,0.04011461318051576,0.03724928366762178,0.0,0.11461318051575932
T7,0.0,0.0,0.5457413249211357,0.0,0.19558359621451105,0.20189274447949526,0.0,0.056782334384858045
Pz,0.0,0.2830188679245283,0.0,0.6188679245283019,0.0,0.0,0.0,0.09811320754716982
Fp2,0.0,0.015738498789346248,0.07627118644067797,0.0,0.41767554479418884,0.35714285714285715,0.0,0.13317191283292978
AF7,0.0,0.015873015873015872,0.07936507936507936,0.0,0.3626373626373626,0.45054945054945056,0.0,0.09157509157509157
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.9720930232558139,0.027906976744186046
AF8,0.0,0.08048289738430583,0.03420523138832998,0.05432595573440644,0.22535211267605634,0.15492957746478872,0.026156941649899398,0.4245472837022133
