,F7,FT9,C3,F8,Fp2,AF7,AF8,AF4
F7,0.3263157894736842,0.0,0.0,0.0,0.3368421052631579,0.3368421052631579,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.17613636363636365,0.0,0.0,0.0,0.4090909090909091,0.4147727272727273,0.0,0.0
AF7,0.1712707182320442,0.0,0.0,0.0,0.39779005524861877,0.430939226519337,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
