,bankssts-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.340080971659919,0.3441295546558704,0.0,0.20647773279352227,0.10931174089068826,0.0,0.0
parahippocampal-lh,0.0,0.28523489932885904,0.45302013422818793,0.0,0.17114093959731544,0.09060402684563758,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pericalcarine-lh,0.0,0.2947976878612717,0.2947976878612717,0.0,0.28901734104046245,0.12138728323699421,0.0,0.0
pericalcarine-rh,0.0,0.2727272727272727,0.2727272727272727,0.0,0.1919191919191919,0.26262626262626265,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.6506024096385542,0.3493975903614458
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.3783783783783784,0.6216216216216216
