,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,-0.024487378177808244,0.01162340178225494,0.010267338240991864,0.005178374511966143,0.0,0.008374810002086253,0.004455637349864394,-0.0006929335677882779,0.016853932584269662,0.033707865168539325,0.008136381247578458,-0.0021160551962566684,0.012606920394599588,0.01033439632819718,-0.00030548684171311305,0.019648019551157865,0.006139540428575684,0.0259663815456144,0.0004582302625696661,0.017856078443060235,-0.028361845438559886,0.01084850833010461,0.014529252227818675,0.003487020534676482,0.0098798915149167,0.008911274699728787,0.01162340178225494,-0.0600356152952046,-0.04110288200757012,0.00833010461061604,-0.045703811879712695,0.010267338240991864,0.004455637349864394,0.0016652758322653685,-0.015438261854379638,0.021309569934134055,-0.03301493160075105,0.0009723422644770975,0.0027307543289720737,-0.008754805829583046,-0.01954370697106071,0.020750752540756416,-0.0006594045241856174,-0.004571126277829105,-0.027721068160820192,0.021503293297171638,-0.012524960510237534,-0.010069889428665097,0.006277382052275507,-0.033156498673740056,-0.003989956188716358,0.0019111554853515345,0.006392870980240217,-0.009909695109230173,-0.00339388430244688,0.019111554853515334,0.002209191428486275,-0.0068771793878341725,0.013657497094149554
Fz,0.008965083359547028,0.01351256406077768,-0.01618749054339166,-0.005423756632744834,-0.008695451586392514,-0.006757265954956369,-0.0008084944613064027,0.013724909559111414,2.3614189620779075e-05,-0.003901661768422932,0.011129790291419505,-0.006067279741561644,-0.014171538429469808,0.006585516455446002,0.004153546457711214,-0.007377940148816039,-0.006235530842609676,-0.007791443558734176,0.0007077332972609575,-8.461751280778446e-05,0.005353460688642245,-0.0014773080756738562,-0.005620796637805851,-0.0021471056146088463,-0.0037723303502683984,0.00415270829974628,-0.010633564334527355,-0.0009267840593141798,-0.0013901760889712697,-0.003093313073719125,0.0017799924259673289,-0.014774465539463249,-0.0037317343514450263,-0.010475371129058544,0.015692649369224182,-0.015171898181445018,0.014934189294259334,0.008507558435644484,0.00038471450590515065,0.00028577542439217445,0.0028521786713724007,-0.007035497957664134,0.0038060024354683968,0.011874766955644095,-0.002244295496890654,-0.00034677874757918156,0.009845331430981992,0.0035963171776320565,0.0039032652010515013,0.01833856829792128,0.011106941376462367,0.002895289144090575,0.0016894349241037034,-0.007146244133987494,0.012393987594095986,-0.00863368298854187,0.003642853165511272,-0.007999452500640644,-0.0057154720461928534
F3,0.00795631825273011,-0.014395388170226245,0.012695864858838793,-0.0014474228919339437,-0.015110291558789552,4.131151629326556e-05,-0.004003832023091618,-0.005911570903221383,-0.002429590375245696,0.0024669123596561277,-0.010657438585819756,-0.002745592387627751,-0.01118039540578634,0.020628764041295627,-0.0009802331648231053,-0.0008287691188816615,0.00017721466082156953,0.009789844931558801,0.0026282897878518903,-7.421220130107015e-05,0.023552400083382944,0.0012596212915271833,0.006448309742419587,-0.018435989515302967,-0.016101267099504973,0.0008969365749057056,-0.015663817519157096,0.016224648985959437,0.018665534399522773,-0.013188097102097302,0.020748829953198128,-0.018104979263933094,-0.013958214921091032,0.0014858502011950298,-0.00590221018339239,-0.025794309753127423,0.021273168429228037,0.011530282533121319,-0.0017050499356407334,-0.0026759223806348473,0.00971824060607725,-0.005121349988506347,0.004646457528842501,0.015359939538730669,-0.0026351635267669073,-0.008538479035009955,0.0024666360284434623,0.007262899615951425,-0.006249333998600728,0.008646300020051283,0.0018530771121246722,-0.003430479298215435,-0.015316417372736093,-0.005121349988506347,0.006527340469241487,-0.004749304552055878,0.017634076336152084,-0.0007939341153852062,0.0006653364772917052
F7,0.005626944995405279,-0.005217015121803942,-0.002081377312902845,0.002303191437170546,-0.010665897582354726,0.006704207246131804,-0.01341726132100525,-0.009972949614736692,0.009245499015026255,-0.006596557425489193,-0.01903137841473515,0.008683202622779107,-0.015173356826221101,-0.004506132219555127,-0.008362866996615847,-0.004313995184429839,-0.012816521436589873,0.01997292226999331,-0.006938527569211556,-0.013059889652700846,0.018700989574092754,0.004262844429159984,0.006604318507067088,-0.002155690674332633,-0.013226411097333295,0.007859562866932275,-0.005925364614004014,0.026876906994254546,0.026810314501544738,-0.011479283059432835,0.02877133473070334,0.0014794712556078816,-0.011591999700172932,0.0019892496554160203,0.007735305135970128,-0.011388321574825593,0.011113024349528874,0.011452461083202492,-0.012963821135138203,-0.009178785883742697,0.017135744292548865,-0.004325536274651889,0.003042142914245113,0.021567643576390034,-0.0016561263404352988,-0.01512212564523541,-0.010865715273342078,-0.002150543428519315,0.002370950102759938,0.002428615341012276,0.010769727181495265,0.0028653671908439506,-0.016410666251455507,-0.008715091419106931,-0.006604238081351255,-0.006449257726940862,0.019034032463357643,0.003458466632255186,-0.006501735506521963
FT9,0.0,-0.00020020564930744653,-0.011239339502812556,-0.006029758664489203,0.012119397568499363,-0.00010221980281860561,0.004002903284340411,0.0018720135486602549,-0.011963346035202323,0.00012036532994616836,-0.000988326377547935,0.005074699086675134,-0.008276779773785763,-0.0035462408516300737,-0.0023933950281255674,-0.006093872860339926,-0.020029637694308353,-0.00149337688259844,-0.0012338958446742876,-0.014333151878062056,-0.0116403556523317,-0.001647009012278473,0.0017782616585011804,0.010269763503296437,0.005328736466461016,0.002915381358495131,-0.007563660557672535,-0.0004131131676041854,-0.004700296376943084,0.0010693763987177154,0.000293957539466521,0.006516663642412143,-0.0008026371499425394,-0.009337688259843949,0.004917437851569586,-0.007086433194217628,0.011286517873344221,0.001927659831851447,0.020244964616222105,0.017914474082138754,0.00262142381902861,-0.004518236254763202,0.0002739974596262032,0.004249077602371016,0.010276416863243211,-0.002593600677433012,0.000779047964676708,-0.00118550777233412,0.01213572854291417,0.022948043307324743,0.001073005504143229,-0.014842436339442325,0.01483941208492107,-0.012498639085465432,-0.004169237283009737,-0.007311437730599406,-0.008740700417347124,0.008819331034899895,0.0013064779531845403
FC5,0.017985248503873837,-0.006715383458293481,0.0021014312924410167,0.010926084481225513,-0.0021185679586232017,0.009631917104233452,-0.012325737558939027,0.011898526817930537,0.018936301742418137,-0.019004055042971774,0.00486646411550367,0.017856469630971414,-0.021288912132696187,-0.002622259006111443,0.0038334404903879165,-0.0131009812962809,-0.003923027173040343,0.019735060793910013,0.0006564295184787183,0.016448533831269846,-0.014249233134188348,-0.0031418490716687113,0.013394589510202348,-0.005467580283694337,-0.004577108333560766,-0.01422000559797762,-0.014633887820844406,0.024806339804857802,0.02445875109246247,-0.01382538625728229,0.025126605055062645,-0.000380624396646545,-0.01151152377331618,-0.005123799719339489,-0.0064088910101683895,-0.0009508310965752696,0.005565449688334817,0.013402427948252346,-0.007877185956311653,0.008891168841224978,0.00048252409129653957,-0.005112153133249005,0.004784493728932214,0.012638608655031927,-0.015893337581534037,0.00010570784269048339,0.005104758979137062,-0.0013179048331110853,-0.011673560472438848,0.004952464792084639,-0.016821097647897364,0.0021696288769327138,-0.008927790531547651,-0.015073189431881434,0.003126616479506768,-0.009861262819971704,0.0,-0.018383231708671597,0.0026443145301792564
FC1,0.0032721582017356666,-0.00048342000052261497,-0.00453950252743009,-0.011708054967612312,-0.002916488831981791,-0.009671303433878887,0.003357809192819257,-0.002568078020794319,-0.003106663066421619,0.015118125782109687,0.004808069194387102,-0.00882640721674927,-0.0010060362173038226,0.002810513876912269,0.007328240728643142,-0.010096654965870259,-0.009948580371115581,-0.010291184335449927,0.008035224333011055,0.004134474959424657,-0.004967757482848025,-0.0056137691952581285,-0.007731816584935295,0.022071824888726298,0.02244926993417939,0.005835881087390143,0.006854982710113498,-0.005050505050505051,-0.006081220366934653,0.007508252981090004,-0.0036075036075036075,0.0024664582008646387,0.01202888325624744,-0.013646090104842619,0.00655302667375102,-0.007646165593851711,0.015928180918120555,-0.0027059906335560255,0.004047372256627789,0.0026769563992904023,-0.008884475685280512,-0.004299970094738707,-0.0015954311728959628,-0.005030181086519115,0.00706693262025254,0.012413586860266938,-0.0010757183795413183,-0.016375308125811144,0.0017638297316365723,-0.0008855441451014901,-0.0012005655868834939,-0.0074893807288173506,0.012278577670931795,-0.008051193161857146,0.004211415680228557,-0.002639211894745093,-0.0017289886505178257,0.0017072129748186074,-0.005258099825504252
C3,0.007442138199956732,0.016289598331202193,-0.004840651032826609,-0.009503584831434653,-0.0017174446943967123,0.008368612952530372,-0.00021487296112529183,-2.543005372117324e-05,-0.0038644887401291794,0.01502505776359753,0.00948577646528409,-0.008761642860618682,-0.002770263575544704,-0.004494523817480518,0.003741149315308629,0.0017866994516488946,-0.000573751846060672,0.0020396075651698264,0.008594552017724527,0.008122080673804086,-0.0050292145147418105,-0.007429166673995213,0.002696611690847936,0.009583246123639016,0.011533445430768986,-0.0025135446182384634,0.016152627811303433,-0.004755933044060976,-0.010703560911061356,0.015731969285771658,-0.004260523351971289,-0.004724713439204437,0.003214739874734633,-0.01208381921591596,0.009174679698579845,-0.0057049064320594,0.00016393956822553617,-0.005777312463980198,0.004507715199814265,0.0001371903762709889,0.0026549855510392163,0.0007258191701858333,-0.006359785279472627,0.0019111381583305914,-0.018027196526386575,0.014523711949457658,-0.009441365478093804,-0.007758511519594478,5.840850955554297e-05,0.0013724167609117655,0.003902743748897052,-0.0024740437566946275,0.001726825232945154,-0.011055844104829866,-0.003932864071892445,0.0072559198526786425,-0.011526410026857654,-0.016143467129127217,-0.0014545697586680582
T7,0.013289555972482802,-0.005366425656981387,-0.006426061630441722,0.003666146998110544,-0.0237877639615656,0.010163398527874342,-0.007066217320272289,-0.010693581761289466,0.016935426245537684,0.0023338820445349493,-0.01512167761654092,-0.002740678306923563,-0.011019204714967241,-0.0013707376043908242,-0.008145089619140237,0.015933499248300186,-0.012282117070726899,-0.0022281375951998875,0.01624619468294684,0.0010846941096644969,-0.0023723546953501734,-0.008219710623684614,0.014146712465501896,-0.005944887861298702,0.00010494754747697455,0.005993166832200889,0.005918545827656515,0.015169159685585028,0.00636149044377428,0.0055267578835951296,0.016791696140967337,-0.004779263940713336,-0.019271876084948677,-0.004043413619424643,0.0009518107248291698,-0.020044915159614568,0.003596794400294606,0.013054912647602826,0.006066194033029104,-0.000122590069168425,0.01756473521563323,0.007125033104631353,-0.0073902464702339,0.009544869869025637,0.009462346254388607,-0.008558504594183485,-0.0024635778219379463,0.006397085393435319,0.0005349646445636201,-0.0025234340059450636,0.0033674194821430668,-0.0016792050319570928,-0.009269053281478045,0.0015798357974866964,0.005051649423038627,-0.0019692330359738306,-0.00996299984672921,-0.017160263250330692,-0.0019397033948993139
TP9,0.02189871842727386,-0.00826139829531015,-0.0029834651871329977,-0.007481477871257999,-0.006312534504737633,-0.022091507565559762,0.008029532226227324,0.008346489553802332,0.001482920657552434,0.014201123819845451,0.011441225460240208,-0.00956928186021956,0.0037323515747137923,0.005365876229597524,0.009540122362863925,0.002955539360819333,0.015386585560966726,0.0058419931432883935,-0.005169642425415212,0.014609645173457513,0.0020427669850787648,-0.014499992646038854,-0.02345583558606472,0.00641052323321404,0.01116036502691918,-0.005305602587261319,-0.002633519175461698,0.0003732736095558044,0.0029861888764464353,-0.007633700060475517,0.0037442717208855474,0.004930454438589794,-0.0014484419551846726,-0.0006701397230187388,-0.010046760618567147,0.003618228992480727,0.011413684154770792,-0.013643536552279085,-0.003585496655613935,0.013701086505301854,-0.004424457050960324,0.0021019351299877524,0.0016347583259256997,-0.005714973091071103,-0.00909627315668638,-0.008571161878757307,-0.01303729137621324,-0.006102762362497349,-0.0017493936026177666,0.004638314727170764,0.0007304133653549504,0.003916328776985634,0.0064307426209408575,-0.021140891930064246,0.021470362206779222,0.0058592324944722746,0.004567482783319523,-0.013686955364275662,-0.006246044442086051
