,Fp1,C4,T8,Fp2,AF7,AFz,C6,AF8
Fp1,0.28846153846153844,0.27884615384615385,0.0,0.2980769230769231,0.07692307692307693,0.057692307692307696,0.0,0.0
C4,0.2549019607843137,0.38235294117647056,0.0,0.2647058823529412,0.0784313725490196,0.0196078431372549,0.0,0.0
T8,0.0,0.0,0.43410852713178294,0.0,0.0,0.13178294573643412,0.1937984496124031,0.24031007751937986
Fp2,0.28703703703703703,0.2777777777777778,0.0,0.2962962962962963,0.07407407407407407,0.06481481481481481,0.0,0.0
AF7,0.2571428571428571,0.2571428571428571,0.0,0.2571428571428571,0.22857142857142856,0.0,0.0,0.0
AFz,0.10526315789473684,0.05263157894736842,0.19736842105263158,0.11842105263157894,0.0,0.3157894736842105,0.06578947368421052,0.14473684210526316
C6,0.0,0.0,0.2903225806451613,0.0,0.0,0.07526881720430108,0.3118279569892473,0.3225806451612903
AF8,0.0,0.0,0.3055555555555556,0.0,0.0,0.12037037037037036,0.25925925925925924,0.3148148148148148
