,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05,0.0,0.055,0.0,0.055,0.0,0.05,0.0,0.0,0.055,0.0,0.0,0.0,0.055,0.02,0.045,0.0,0.03,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.055,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.055,0.0,0.04,0.055,0.0,0.0
Fz,0.0,0.04851752021563342,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.029649595687331536,0.0,0.0,0.013477088948787063,0.05121293800539083,0.0,0.005390835579514825,0.0,0.0,0.0,0.04043126684636118,0.0215633423180593,0.0,0.0,0.05121293800539083,0.0,0.0,0.05121293800539083,0.0,0.0,0.0215633423180593,0.0,0.0,0.0,0.05121293800539083,0.03504043126684636,0.0,0.04582210242587601,0.026954177897574125,0.05121293800539083,0.05121293800539083,0.0,0.03504043126684636,0.0,0.04582210242587601,0.0,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.0,0.026954177897574125,0.0,0.0,0.04851752021563342,0.04851752021563342,0.0,0.029649595687331536,0.0,0.0,0.05121293800539083,0.0431266846361186
F7,0.02881844380403458,0.002881844380403458,0.06628242074927954,0.0,0.06051873198847262,0.0,0.02881844380403458,0.0,0.0,0.05475504322766571,0.0,0.037463976945244955,0.0,0.04610951008645533,0.04899135446685879,0.06340057636887608,0.0,0.01729106628242075,0.025936599423631124,0.0345821325648415,0.01729106628242075,0.02881844380403458,0.01729106628242075,0.0,0.0,0.0,0.0,0.040345821325648415,0.0,0.06340057636887608,0.025936599423631124,0.025936599423631124,0.011527377521613832,0.0,0.0,0.0,0.0,0.002881844380403458,0.002881844380403458,0.0,0.0,0.04899135446685879,0.0,0.0,0.0,0.0,0.02881844380403458,0.0,0.0,0.0,0.03170028818443804,0.02881844380403458,0.0,0.01440922190201729,0.0,0.03170028818443804,0.0,0.023054755043227664,0.0345821325648415,0.005763688760806916,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.030959752321981424,0.0,0.06811145510835913,0.0,0.06501547987616099,0.0,0.030959752321981424,0.0,0.0,0.058823529411764705,0.0,0.034055727554179564,0.0,0.04953560371517028,0.04643962848297214,0.06191950464396285,0.0,0.018575851393188854,0.021671826625386997,0.030959752321981424,0.018575851393188854,0.030959752321981424,0.01238390092879257,0.0,0.0,0.0,0.0,0.043343653250773995,0.0,0.06811145510835913,0.02786377708978328,0.02786377708978328,0.006191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.030959752321981424,0.0,0.0,0.0,0.02786377708978328,0.030959752321981424,0.0,0.009287925696594427,0.0,0.034055727554179564,0.0,0.02476780185758514,0.03715170278637771,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.05,0.0,0.055,0.0,0.055,0.0,0.05,0.0,0.0,0.055,0.0,0.0,0.0,0.055,0.02,0.045,0.0,0.03,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.055,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.055,0.0,0.04,0.055,0.0,0.0
T7,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.05925925925925926,0.05185185185185185,0.0,0.0,0.0,0.06296296296296296,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.02962962962962963,0.0,0.0,0.06296296296296296,0.0,0.0,0.0,0.03333333333333333,0.05185185185185185,0.0,0.05925925925925926,0.04814814814814815,0.05185185185185185,0.03333333333333333,0.0,0.06296296296296296,0.0,0.05555555555555555,0.0,0.040740740740740744,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.05555555555555555,0.0,0.018518518518518517,0.0,0.0,0.044444444444444446,0.05555555555555555
TP9,0.0,0.025936599423631124,0.0,0.0,0.0,0.0,0.0,0.04610951008645533,0.05187319884726225,0.0,0.0,0.0,0.05475504322766571,0.0,0.0,0.0,0.0,0.0,0.01729106628242075,0.0,0.0,0.0,0.04610951008645533,0.0,0.0,0.0345821325648415,0.0,0.0,0.04899135446685879,0.0,0.0,0.0,0.037463976945244955,0.05187319884726225,0.0,0.05475504322766571,0.04899135446685879,0.05187319884726225,0.037463976945244955,0.0,0.05475504322766571,0.0,0.05475504322766571,0.0,0.0345821325648415,0.037463976945244955,0.0,0.0,0.0,0.0,0.002881844380403458,0.0,0.0,0.025936599423631124,0.05475504322766571,0.0,0.025936599423631124,0.0,0.0,0.04610951008645533,0.05475504322766571
CP5,0.029498525073746312,0.0,0.058997050147492625,0.0,0.058997050147492625,0.0,0.029498525073746312,0.0,0.0,0.0943952802359882,0.0,0.02654867256637168,0.0,0.0471976401179941,0.038348082595870206,0.05309734513274336,0.0,0.017699115044247787,0.014749262536873156,0.02359882005899705,0.017699115044247787,0.029498525073746312,0.0058997050147492625,0.0,0.0,0.0,0.0,0.04129793510324484,0.0,0.0943952802359882,0.02654867256637168,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09144542772861357,0.0,0.0,0.0,0.0,0.029498525073746312,0.0,0.0,0.0,0.02064896755162242,0.029498525073746312,0.0,0.0029498525073746312,0.0,0.032448377581120944,0.0,0.02359882005899705,0.035398230088495575,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.03017241379310345,0.04741379310344827,0.0,0.03879310344827586,0.0,0.0,0.0,0.0,0.03017241379310345,0.0,0.07327586206896551,0.02586206896551724,0.017241379310344827,0.0603448275862069,0.05172413793103448,0.0,0.0,0.06465517241379311,0.07758620689655173,0.0,0.0,0.05172413793103448,0.0,0.0,0.02586206896551724,0.0,0.008620689655172414,0.0,0.04310344827586207,0.0,0.0,0.04310344827586207,0.0,0.0,0.017241379310344827,0.0,0.03017241379310345,0.03017241379310345,0.0,0.0,0.021551724137931036,0.017241379310344827,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.07327586206896551,0.0,0.0,0.04741379310344827,0.021551724137931036,0.0,0.0,0.0,0.0,0.034482758620689655,0.01293103448275862
P3,0.0,0.033932135728542916,0.0,0.0,0.0,0.0,0.0,0.033932135728542916,0.03792415169660679,0.0,0.0,0.007984031936127744,0.06387225548902195,0.0,0.001996007984031936,0.0,0.0,0.0,0.027944111776447105,0.013972055888223553,0.0,0.0,0.04790419161676647,0.0,0.0,0.03992015968063872,0.0,0.0,0.041916167664670656,0.0,0.0,0.0,0.041916167664670656,0.041916167664670656,0.0,0.05389221556886228,0.033932135728542916,0.05189620758483034,0.041916167664670656,0.0,0.04790419161676647,0.0,0.05189620758483034,0.0,0.023952095808383235,0.033932135728542916,0.0,0.0,0.0,0.0,0.017964071856287425,0.0,0.0,0.033932135728542916,0.05389221556886228,0.0,0.021956087824351298,0.0,0.0,0.04790419161676647,0.0499001996007984
P7,0.03731343283582089,0.0,0.06343283582089553,0.0,0.06343283582089553,0.0,0.03731343283582089,0.0,0.0,0.06343283582089553,0.0,0.022388059701492536,0.0,0.05970149253731343,0.03731343283582089,0.055970149253731345,0.0,0.022388059701492536,0.007462686567164179,0.018656716417910446,0.022388059701492536,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.05223880597014925,0.0,0.06343283582089553,0.033582089552238806,0.033582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06343283582089553,0.0,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.014925373134328358,0.03731343283582089,0.0,0.0,0.0,0.041044776119402986,0.0,0.029850746268656716,0.04477611940298507,0.0,0.0
O1,0.008403361344537815,0.01680672268907563,0.06302521008403361,0.0,0.0546218487394958,0.0,0.008403361344537815,0.0,0.0,0.046218487394957986,0.0,0.06722689075630252,0.012605042016806723,0.03361344537815126,0.07563025210084033,0.06722689075630252,0.0,0.0,0.05042016806722689,0.06302521008403361,0.004201680672268907,0.008403361344537815,0.037815126050420166,0.0,0.0,0.012605042016806723,0.0,0.025210084033613446,0.0,0.058823529411764705,0.004201680672268907,0.004201680672268907,0.029411764705882353,0.0,0.0,0.004201680672268907,0.0,0.01680672268907563,0.01680672268907563,0.0,0.0,0.037815126050420166,0.004201680672268907,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.058823529411764705,0.008403361344537815,0.0,0.03361344537815126,0.008403361344537815,0.012605042016806723,0.0,0.0,0.01680672268907563,0.02100840336134454,0.0
Oz,0.02287581699346405,0.006535947712418301,0.06535947712418301,0.0,0.058823529411764705,0.0,0.02287581699346405,0.0,0.0,0.05228758169934641,0.0,0.0457516339869281,0.0032679738562091504,0.042483660130718956,0.058823529411764705,0.06862745098039216,0.0,0.00980392156862745,0.032679738562091505,0.042483660130718956,0.0196078431372549,0.02287581699346405,0.02287581699346405,0.0,0.0,0.0032679738562091504,0.0,0.03594771241830065,0.0,0.06209150326797386,0.0196078431372549,0.0196078431372549,0.016339869281045753,0.0,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.02287581699346405,0.0,0.0,0.0,0.0392156862745098,0.02287581699346405,0.0,0.0196078431372549,0.0,0.026143790849673203,0.0,0.016339869281045753,0.029411764705882353,0.00980392156862745,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.05223880597014925,0.0,0.05223880597014925,0.0,0.05223880597014925,0.0,0.05223880597014925,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,0.05223880597014925,0.0,0.03731343283582089,0.0,0.04477611940298507,0.0,0.0,0.029850746268656716,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.05223880597014925,0.0,0.05223880597014925,0.05223880597014925,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,0.05223880597014925,0.0,0.05223880597014925,0.05223880597014925,0.0,0.0
P8,0.0,0.04271356783919598,0.017587939698492462,0.0,0.01256281407035176,0.0,0.0,0.010050251256281407,0.020100502512562814,0.007537688442211055,0.0,0.032663316582914576,0.04020100502512563,0.0,0.02512562814070352,0.020100502512562814,0.0,0.0,0.05778894472361809,0.04020100502512563,0.0,0.0,0.05527638190954774,0.0,0.0,0.04020100502512563,0.0,0.0,0.01256281407035176,0.01507537688442211,0.0,0.0,0.05025125628140704,0.02512562814070352,0.0,0.035175879396984924,0.017587939698492462,0.04271356783919598,0.04271356783919598,0.0,0.02512562814070352,0.002512562814070352,0.035175879396984924,0.0,0.010050251256281407,0.02763819095477387,0.0,0.0,0.0,0.0,0.04522613065326633,0.0,0.0,0.052763819095477386,0.03768844221105527,0.0,0.022613065326633167,0.0,0.0,0.04522613065326633,0.032663316582914576
TP10,0.0,0.03571428571428571,0.03571428571428571,0.0,0.02857142857142857,0.0,0.0,0.0,0.0035714285714285713,0.02142857142857143,0.0,0.05714285714285714,0.03214285714285714,0.010714285714285714,0.04642857142857143,0.039285714285714285,0.0,0.0,0.06428571428571428,0.06785714285714285,0.0,0.0,0.05357142857142857,0.0,0.0,0.03214285714285714,0.0,0.0035714285714285713,0.0,0.03214285714285714,0.0,0.0,0.04642857142857143,0.010714285714285714,0.0,0.025,0.0,0.03571428571428571,0.03571428571428571,0.0,0.010714285714285714,0.014285714285714285,0.025,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.02857142857142857,0.0,0.007142857142857143,0.0,0.0,0.039285714285714285,0.02142857142857143
CP6,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.043859649122807015,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.043859649122807015,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.03508771929824561,0.05263157894736842,0.0,0.0
CP2,0.05,0.0,0.055,0.0,0.055,0.0,0.05,0.0,0.0,0.055,0.0,0.0,0.0,0.055,0.02,0.045,0.0,0.03,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.055,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.055,0.0,0.04,0.055,0.0,0.0
Cz,0.0,0.03512014787430684,0.0073937153419593345,0.0,0.0036968576709796672,0.0,0.0,0.025878003696857672,0.033271719038817,0.0,0.0,0.018484288354898338,0.04805914972273567,0.0,0.012939001848428836,0.009242144177449169,0.0,0.0,0.036968576709796676,0.024029574861367836,0.0,0.0,0.05545286506469501,0.0,0.0,0.038817005545286505,0.0,0.0,0.027726432532347505,0.005545286506469501,0.0,0.0,0.04805914972273567,0.036968576709796676,0.0,0.04436229205175601,0.031423290203327174,0.04990757855822551,0.04251386321626617,0.0,0.036968576709796676,0.0,0.04436229205175601,0.0,0.022181146025878003,0.031423290203327174,0.0,0.0,0.0,0.0,0.027726432532347505,0.0,0.0,0.04251386321626617,0.04621072088724584,0.0,0.02033271719038817,0.0,0.0,0.04990757855822551,0.04251386321626617
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.04116222760290557,0.0,0.0,0.0,0.0,0.0,0.024213075060532687,0.03389830508474576,0.0,0.0,0.009685230024213076,0.05084745762711865,0.0,0.002421307506053269,0.0,0.0,0.0,0.03389830508474576,0.01694915254237288,0.0,0.0,0.05084745762711865,0.0,0.0,0.048426150121065374,0.0,0.0,0.026634382566585957,0.0,0.0,0.0,0.05084745762711865,0.0387409200968523,0.0,0.048426150121065374,0.031476997578692496,0.05084745762711865,0.05084745762711865,0.0,0.0387409200968523,0.0,0.048426150121065374,0.0,0.024213075060532687,0.04116222760290557,0.0,0.0,0.0,0.0,0.021791767554479417,0.0,0.0,0.04116222760290557,0.05084745762711865,0.0,0.026634382566585957,0.0,0.0,0.05084745762711865,0.04600484261501211
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.04081632653061224,0.0,0.061224489795918366,0.0,0.061224489795918366,0.0,0.04081632653061224,0.0,0.0,0.061224489795918366,0.0,0.0163265306122449,0.0,0.061224489795918366,0.0326530612244898,0.053061224489795916,0.0,0.024489795918367346,0.0,0.012244897959183673,0.024489795918367346,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.061224489795918366,0.036734693877551024,0.036734693877551024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.00816326530612245,0.04081632653061224,0.0,0.0,0.0,0.044897959183673466,0.0,0.0326530612244898,0.04897959183673469,0.0,0.0
F8,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.05723905723905724,0.050505050505050504,0.0,0.0,0.0,0.06397306397306397,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.04377104377104377,0.0,0.0,0.030303030303030304,0.0,0.0,0.0707070707070707,0.0,0.0,0.0,0.03367003367003367,0.050505050505050504,0.0,0.05723905723905724,0.04713804713804714,0.050505050505050504,0.03367003367003367,0.0,0.06060606060606061,0.0,0.05387205387205387,0.0,0.04040404040404041,0.03367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.05387205387205387,0.0,0.020202020202020204,0.0,0.0,0.04377104377104377,0.05387205387205387
