,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.5408163265306123,0.047619047619047616,0.0,0.10204081632653061,0.09183673469387756,0.06462585034013606,0.10204081632653061,0.05102040816326531
fusiform-rh,0.014251781472684086,0.23871733966745842,0.18646080760095013,0.10570071258907364,0.12826603325415678,0.21258907363420426,0.10807600950118765,0.0059382422802850355
inferiortemporal-rh,0.0,0.22238805970149253,0.3522388059701492,0.05970149253731343,0.08358208955223881,0.2208955223880597,0.06119402985074627,0.0
isthmuscingulate-rh,0.02959830866807611,0.10253699788583509,0.048625792811839326,0.22727272727272727,0.19027484143763213,0.1226215644820296,0.22304439746300211,0.056025369978858354
lingual-rh,0.02809573361082206,0.12070759625390219,0.06659729448491156,0.18522372528616024,0.2206035379812695,0.14151925078043703,0.186264308012487,0.05098855359001041
parahippocampal-rh,0.017763845350052248,0.19540229885057472,0.16509926854754442,0.11389759665621735,0.13375130616509928,0.2445141065830721,0.11389759665621735,0.01567398119122257
pericalcarine-rh,0.028368794326241134,0.10030395136778116,0.047619047619047616,0.20871327254305977,0.1833839918946302,0.11651469098277609,0.2573454913880446,0.057750759878419454
rostralanteriorcingulate-rh,0.05519480519480519,0.02922077922077922,0.0,0.17857142857142858,0.17207792207792208,0.06168831168831169,0.19155844155844157,0.3116883116883117
