,entorhinal-lh,frontalpole-lh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.23388305847076463,0.0,0.12893553223388307,0.10644677661169415,0.15592203898050974,0.05547226386806597,0.16041979010494753,0.15892053973013492
frontalpole-lh,0.0,0.3925619834710744,0.15289256198347106,0.01652892561983471,0.10537190082644628,0.12190082644628099,0.11570247933884298,0.09504132231404959
fusiform-lh,0.10201660735468565,0.0830367734282325,0.20166073546856464,0.08185053380782918,0.14116251482799524,0.10083036773428232,0.1435349940688019,0.14590747330960854
insula-lh,0.14367816091954022,0.011494252873563218,0.13984674329501914,0.3103448275862069,0.09770114942528736,0.06321839080459771,0.15708812260536398,0.07662835249042145
isthmuscingulate-rh,0.10986547085201794,0.061659192825112105,0.13340807174887892,0.052690582959641255,0.23430493273542602,0.11547085201793722,0.14237668161434977,0.15022421524663676
lingual-lh,0.0583596214511041,0.09936908517350158,0.14353312302839116,0.04889589905362776,0.167192429022082,0.1971608832807571,0.167192429022082,0.11829652996845426
parahippocampal-lh,0.12078346028291621,0.062023939064200215,0.14036996735582155,0.08705114254624592,0.14036996735582155,0.11316648531011969,0.2045701849836779,0.13166485310119697
parahippocampal-rh,0.12363636363636364,0.055757575757575756,0.14424242424242426,0.04363636363636364,0.16242424242424242,0.08363636363636363,0.1393939393939394,0.24727272727272728
