,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.23214285714285715,0.08333333333333333,0.0,0.16071428571428573,0.16071428571428573,0.1130952380952381,0.16071428571428573,0.08928571428571429
fusiform-rh,0.06030150753768844,0.23618090452261306,0.1306532663316583,0.10050251256281408,0.15577889447236182,0.20603015075376885,0.10552763819095477,0.005025125628140704
inferiortemporal-rh,0.0,0.32,0.3333333333333333,0.0,0.10666666666666667,0.24,0.0,0.0
isthmuscingulate-rh,0.1,0.08148148148148149,0.0,0.2074074074074074,0.17407407407407408,0.1,0.2074074074074074,0.12962962962962962
lingual-rh,0.09608540925266904,0.11743772241992882,0.03558718861209965,0.1601423487544484,0.199288256227758,0.13523131672597866,0.16370106761565836,0.09252669039145907
parahippocampal-rh,0.0776255707762557,0.1963470319634703,0.091324200913242,0.1141552511415525,0.1643835616438356,0.2100456621004566,0.1187214611872146,0.0273972602739726
pericalcarine-rh,0.1,0.08518518518518518,0.0,0.2,0.17777777777777778,0.1037037037037037,0.2037037037037037,0.12962962962962962
rostralanteriorcingulate-rh,0.10625,0.01875,0.0,0.21875,0.175,0.05,0.21875,0.2125
