,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09156861010351235,0.023445103069981422,0.07033530920994427,0.08502167566132886,0.08511014774838538,0.0,0.027868707422808104,0.027691763248695038,0.08396001061665044,0.0022118021764133415,0.0,0.02432982394054676,0.0,0.0,0.0008847208705653366,0.0011501371317349377,0.0,0.0,0.0,0.0,0.03229231177563479,0.021852605502963814,0.0,0.0,0.00530832522339202,0.022294965938246484,0.0,0.023091214721755286,0.0032734672210917456,0.004246660178713616,0.0,0.007343183225692294,0.015394143147836858,0.0,0.0036273555693178802,0.0,0.08360612226842432,0.03485800230027426,0.08608334070600726,0.01910997080421127,0.0,0.0,0.0,0.0,0.0,0.002388746350526409,0.0,0.0,0.0,0.0,0.02778023533575157,0.0018579138281872068,0.0,0.0,0.03193842342740865,0.01521719897372379,0.009554985402105635,0.025303016898168627,0.0,0.0,0.0
Fz,0.036929460580912864,0.08464730290456432,0.04591977869986169,0.041217150760719225,0.06251728907330567,0.006639004149377593,0.05089903181189488,0.05698478561549101,0.04343015214384509,0.0,0.0,0.05698478561549101,0.0,0.0,0.0,0.0,0.0030428769017980637,0.0,0.0,0.015214384508990318,0.06763485477178423,0.0,0.0,0.0006915629322268327,0.0,0.01991701244813278,0.0,0.01839557399723375,0.02392807745504841,0.0,0.022959889349930845,0.024481327800829875,0.0,0.0,0.0053941908713692945,0.006085753803596127,0.042876901798063624,0.015352697095435684,0.04204702627939143,0.03582295988934993,0.0,0.0,0.0,0.00636237897648686,0.0,0.013001383125864454,0.012586445366528354,0.0027662517289073307,0.01189488243430152,0.0027662517289073307,0.08077455048409406,0.0,0.0,0.0,0.004840940525587829,0.0,0.014937759336099586,0.0,0.013692946058091286,0.0,0.00636237897648686
F3,0.06888544891640867,0.028379772961816305,0.08883728930168559,0.07954936360509116,0.08178534571723427,0.0,0.016855865153078776,0.02063983488132095,0.08350533195734434,0.0,0.0,0.020295837633298935,0.0,0.0,0.0,0.0,0.0013759889920880633,0.0,0.0,0.0027519779841761265,0.0455796353629171,0.0034399724802201583,0.0,0.0,0.0,0.008341933264533884,0.0,0.03998968008255934,0.0,0.0,0.0,0.025111799105607156,0.0004299965600275198,0.0,0.0,0.0,0.0804093567251462,0.05142758857929137,0.08015135878912968,0.038441692466460266,0.0,0.0,0.0,0.0,0.0,0.01565187478500172,0.0006879944960440316,0.0,0.002149982800137599,0.0,0.03551771585827313,0.013759889920880633,0.0,0.0,0.043085655314757484,0.0,0.009287925696594427,0.009201926384588924,0.004471964224286206,0.0,0.0
F7,0.07919407894736842,0.024342105263157894,0.07557565789473684,0.08980263157894737,0.08421052631578947,0.0,0.021628289473684212,0.0234375,0.08791118421052632,0.0022203947368421052,0.0,0.0203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034210526315789476,0.014802631578947368,0.0,0.0,0.0006578947368421052,0.01669407894736842,0.0,0.03190789473684211,0.0,0.0002467105263157895,0.0,0.017269736842105265,0.008634868421052632,0.0,0.0,0.0,0.08717105263157894,0.0428453947368421,0.08873355263157895,0.02738486842105263,0.0,0.0,0.0,0.0,0.0,0.010115131578947369,0.0,0.0,0.0,0.0,0.028125,0.00962171052631579,0.0,0.0,0.037664473684210525,0.008634868421052632,0.008881578947368421,0.017763157894736842,0.0,0.0,0.0
FT9,0.0712236038554926,0.03325730262673828,0.06967846368920609,0.07549113383856965,0.09219336325509528,0.0,0.029651975572069753,0.03090280332573026,0.07924361709955118,0.00044146861893900376,0.0,0.027812522993157236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002133764991538518,0.04105658156132735,0.012802589949231108,0.0,0.0,0.0022809211978515194,0.020454712677507175,0.0,0.027812522993157236,0.011331027886101096,0.0019130306820690163,0.006548451180928555,0.01523066735339563,0.008535059966154073,0.0,0.001397983959973512,0.0,0.07681553969538665,0.03759841071297182,0.07747774262379516,0.026635273342653226,0.0,0.0,0.0,0.0,0.0,0.006989919799867559,0.001986608785225517,0.0,0.00036789051578250314,0.0,0.04054153483923185,0.005591935839894048,0.0,0.0,0.03068206901626076,0.007872857037745568,0.007946435140902068,0.01677580751968214,0.0013244058568170113,0.0,0.0
FC5,0.0,0.002131469008440617,0.0,0.0,0.0,0.05537556483928724,0.012660925910137266,0.019993179299172992,0.0,0.0379827777304118,0.027154915167533464,0.00021314690084406172,0.01581550004262938,0.018330633472589307,0.012064114587773895,0.013428254753175889,0.04015687611902123,0.017137010827862564,0.022636200869639356,0.017520675249381876,0.010316310000852588,0.019524256117316053,0.009037428595788218,0.030096342399181516,0.027538579589052776,0.006650183306334726,0.033123028391167195,0.0017904339670901184,0.021186801943899734,0.030224230539687952,0.0,0.019566885497484865,0.01922585045613437,0.0009378463637138716,0.030266859919856764,0.0552476766987808,0.0,0.0002984056611816864,0.0,0.005499190041776792,0.01163782078608577,0.013769289794526388,0.016454940745161566,0.01786171029073237,0.0025151334299599285,0.018288004092420495,0.0210589138033933,0.021016284423224486,0.018032227811407623,0.04088157558189104,0.007332253389035723,0.016582828885668,0.0,0.021954130786938357,0.00012788814050643704,0.03222781140762213,0.0,0.009932645579333276,0.032611475829141444,0.031162076903401826,0.03342143405234888
FC1,0.020189480561907874,0.02391375367526952,0.012675596210388761,0.017053250571708593,0.026069911793531526,0.019666775563541326,0.0882718065991506,0.0605031035609278,0.016138516824567135,0.025939235543939888,0.00594576935641947,0.03449852989219209,0.0065991506043776545,0.008493956223456387,0.011368833714472395,0.017249264946096046,0.007513884351519112,0.006272459980398563,0.0103234237177393,0.003658934988565828,0.02757268866383535,0.028356746161385168,0.0,0.009212675596210388,0.03992159425024502,0.02188827180659915,0.016595883698137862,0.0,0.04998366546880104,0.04031362299901993,0.016987912446912775,0.0,0.02757268866383535,0.0,0.0398562561254492,0.019666775563541326,0.01626919307415877,0.0,0.017379941195687684,0.01594250245017968,0.0,0.0,0.006795164978765109,0.0009800718719372753,0.003854949362953283,0.0,0.02352172492649461,0.007187193727540019,0.004639006860503104,0.008493956223456387,0.042077752368507026,0.006207121855602744,0.0,0.0,0.0,0.037242731133616466,0.005619078732440379,0.021038876184253513,0.005292388108461287,0.00914733747141457,0.008036589349885659
C3,0.01920820208757952,0.02532271014761287,0.014699524427150886,0.017478846272620592,0.02594033722438392,0.02921376073127046,0.05694521647829041,0.07800629979618307,0.017355320857266383,0.02964609968501019,0.015502439626953246,0.035698845037366436,0.006238033475387561,0.009943795936013834,0.010746711135816194,0.016305354826755606,0.0162435921190785,0.013958371935025632,0.009758507812982521,0.005373355567908097,0.02248162559446606,0.021616947686986597,0.0,0.010623185720461985,0.03619294669878328,0.02476684577851893,0.019949354579704773,0.0,0.04786609844975604,0.03600765857575196,0.01568772774998456,0.0005558643690939411,0.020011117287381877,0.0,0.02451979494781051,0.02921376073127046,0.017355320857266383,0.0,0.017355320857266383,0.005990982644679143,0.0,0.0,0.01148786362794145,0.00284108455314681,0.0036439997529491694,0.0,0.025816811809029706,0.007164474090544129,0.006299796183064666,0.0162435921190785,0.03044901488481255,0.0029028472608239146,0.0,0.0,0.0,0.0352047433759496,0.006670372429127293,0.013896609227348526,0.0135260329812859,0.010561423012784881,0.009511456982274102
T7,0.0768549814904233,0.025108643167551906,0.0776597456945115,0.08619024625784645,0.08659262835989055,0.0,0.020199581522613873,0.02261387413487848,0.09005311443746983,0.0009657170449058426,0.0,0.019233864477708033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011266698857234831,0.03718010622887494,0.012956703685820055,0.0,0.0,0.0009657170449058426,0.016014807661355223,0.0,0.032351521004345726,0.0,0.0005633349428617416,0.0,0.01802671817157573,0.007806212779655561,0.0,0.0,0.0,0.08667310478029937,0.04305488491871882,0.08739739256397876,0.030500563334942863,0.0,0.0,0.0,0.0,0.0,0.009737646869467246,0.0,0.0,0.0,0.0,0.031385803959439885,0.009254788347014325,0.0,0.0,0.03669724770642202,0.007081924995976179,0.008691453404152583,0.016819571865443424,0.00024142926122646064,0.0,0.0
TP9,0.0011052049892110942,0.0,0.0,0.0013157202252513025,0.00021051523604020842,0.04710278406399663,0.02057786432293037,0.0250513130887848,0.000526288090100521,0.0562601968317457,0.02352507762749329,0.002105152360402084,0.017420135782327244,0.013999263196673859,0.01673596126519657,0.018420083153518237,0.030629966843850324,0.01178885321825167,0.02905110257354876,0.008315351823588233,0.0040524182937740115,0.03184042945108152,0.010209988947950109,0.028998473764538707,0.03615599178990579,0.012104626072311983,0.029366875427609074,0.0,0.025893374032945636,0.036471764643966106,0.0,0.011473080364191358,0.031472027788011156,0.0011578337982211463,0.030629966843850324,0.048102731435187625,0.0002631440450502605,0.0,0.0009473185621809378,0.0003157728540603126,0.014946581758854797,0.014315036050734172,0.009946844902899847,0.010841534656070732,0.003105099731593074,0.011157307510131045,0.013683490342613546,0.019998947423819798,0.009946844902899847,0.03794537129624757,0.0026840692595126573,0.009473185621809379,0.0,0.023314562391453082,0.0,0.046839640018946374,0.0,0.019946318614809746,0.02352507762749329,0.0350507868006947,0.029682648281669385
CP5,0.0,0.0,0.0,0.0,0.0,0.04390983663059213,0.005997104845936445,0.017164127662507755,0.0,0.030261253188116084,0.0625904735644861,0.0,0.011925277452264424,0.01737092438133315,0.005721375887502585,0.0035844764596401736,0.037085544909354104,0.01426897359895223,0.018129179017026265,0.019163162611153237,0.012063141931481353,0.004963121251809471,0.012132074171089819,0.03260494933480389,0.023368029227269594,0.009788378024402012,0.029847659750465293,0.004067002136899428,0.01978355276762942,0.030605914386158405,0.0006893223960846488,0.027366099124560558,0.010339835941269733,0.0,0.03177776245950231,0.04521954918315296,0.0,0.0,0.0,0.00592817260632798,0.016130144068380783,0.021782587716274903,0.019990349486454815,0.024608809540221963,0.0,0.02584958985317433,0.018749569173502446,0.02998552422968222,0.020266078444888674,0.0488729578824016,0.008547597711449645,0.02005928172606328,0.0,0.026194251051216654,0.0037912731784655682,0.01992141724684635,0.0,0.002895154063555525,0.04142827600468739,0.027710760322602883,0.03550010339835941
CP1,0.04370097646870498,0.06563150312149832,0.03777813350408196,0.039218825036017285,0.06018889066752041,0.0011205378581719224,0.0851608772210661,0.09332479590203298,0.03793821034096366,0.006723227149031535,0.0,0.09540579478149512,0.0,0.0,0.007683688170321754,0.008163918680966864,0.0,0.0,0.0024011525532255484,0.0,0.05634704658235953,0.013606531134944774,0.0,0.0,0.007203457659676645,0.03745797983031855,0.0,0.0,0.03345605890827597,0.003681767248279174,0.026572754922362735,0.0,0.012165839603009444,0.0,0.0,0.0012806146950536258,0.03777813350408196,0.0,0.03873859452537218,0.017288298383223946,0.0,0.0,0.0,0.0,0.0,0.0,0.014566992156234993,0.0,0.0,0.0,0.07379542180246518,0.0,0.0,0.0,0.0,0.012165839603009444,0.017288298383223946,0.012165839603009444,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0434579983688687,0.011767447279506,0.011767447279506,0.0,0.03833158569264826,0.02038914132587673,0.0,0.04380752650588372,0.019340556914831643,0.02574857276010719,0.02295234766398695,0.027845741582197367,0.003844809507165327,0.03541885121752301,0.007573109635325643,0.0,0.031224513573342653,0.019224047535826634,0.03670045438657812,0.032855644879412796,0.008505184667365722,0.037399510660608176,0.0,0.011767447279506,0.03576837935453804,0.0,0.010136315973435861,0.03786554817662822,0.002563206338110218,0.03273913550040778,0.04404054526389374,0.0,0.0,0.0,0.0,0.013631597343586158,0.025981591518117207,0.004776884539205406,0.017942444366771525,0.004660375160200396,0.016660841197716415,0.006058487708260515,0.026913666550157287,0.010369334731445882,0.039846207619713386,0.0,0.0,0.0,0.029826401025282535,0.0,0.03635092624956309,0.0,0.016777350576721427,0.021204706978911803,0.041244320167773504,0.03471979494349295
P3,0.0,0.0,0.0,0.0,0.0,0.04308617234468938,0.01282565130260521,0.01593186372745491,0.0,0.02625250501002004,0.025450901803607213,0.0,0.01623246492985972,0.05410821643286573,0.004208416833667334,0.012224448897795592,0.04168336673346693,0.026352705410821645,0.009519038076152305,0.02755511022044088,0.012124248496993988,0.008216432865731463,0.006813627254509018,0.037374749498997994,0.01973947895791583,0.004909819639278557,0.03727454909819639,0.0,0.020140280561122246,0.028857715430861724,0.0,0.02154308617234469,0.01593186372745491,0.0,0.03416833667334669,0.04308617234468938,0.0,0.0,0.0,0.00501002004008016,0.003006012024048096,0.011222444889779559,0.03907815631262525,0.02595190380761523,0.0059118236472945895,0.015330661322645291,0.03647294589178357,0.02314629258517034,0.029859719438877757,0.037374749498997994,0.009519038076152305,0.01603206412825651,0.0,0.01603206412825651,0.0,0.017134268537074147,0.0,0.0004008016032064128,0.033867735470941886,0.032264529058116234,0.036773547094188376
P7,0.0011088011088011087,0.0,0.0,0.0,0.0,0.0395010395010395,0.024116424116424118,0.024116424116424118,0.0,0.04435204435204435,0.01178101178101178,0.006375606375606376,0.03090783090783091,0.006375606375606376,0.055855855855855854,0.037422037422037424,0.016493416493416492,0.0004158004158004158,0.04060984060984061,0.0,0.006237006237006237,0.04227304227304227,0.015107415107415107,0.02702702702702703,0.04476784476784477,0.015107415107415107,0.03728343728343728,0.011226611226611227,0.01968121968121968,0.04005544005544005,0.0,0.0,0.04504504504504504,0.003049203049203049,0.029383229383229383,0.03963963963963964,0.0,0.0,0.0,0.008316008316008316,0.013167013167013167,0.02273042273042273,0.0015246015246015245,0.00887040887040887,0.001386001386001386,0.007345807345807346,0.003049203049203049,0.015384615384615385,0.0,0.026056826056826056,0.0,0.011226611226611227,0.0,0.02092862092862093,0.008038808038808038,0.04504504504504504,0.0,0.029244629244629245,0.010256410256410256,0.027442827442827444,0.02467082467082467
O1,0.0014160659114315138,0.0,0.0,0.0,0.0,0.04080844490216272,0.03398558187435633,0.03398558187435633,0.0,0.04531410916580844,0.007209062821833162,0.006307929969104016,0.025360453141091657,0.01596292481977343,0.03475798146240989,0.046086508753862,0.022270854788877446,0.011585993820803296,0.03269824922760041,0.006436663233779609,0.0,0.041065911431513905,0.009268795056642637,0.02973738414006179,0.04570030895983522,0.011585993820803296,0.030638516992790937,0.0,0.02947991761071061,0.04286817713697219,0.0,0.0,0.045185375901132856,0.00012873326467559217,0.03359938208032956,0.04093717816683831,0.0,0.0,0.0,0.0,0.007981462409886715,0.012358393408856848,0.012615859938208032,0.005149330587023687,0.007595262615859938,0.0025746652935118436,0.014031925849639547,0.02124098867147271,0.008367662203913492,0.02832131822863028,0.0,0.0,0.0,0.012358393408856848,0.0,0.046343975283213185,0.0,0.024716786817713696,0.014933058702368692,0.0296086508753862,0.027420185375901133
Oz,0.0,0.00128686327077748,0.00096514745308311,0.0,0.0,0.0503485254691689,0.006058981233243968,0.01388739946380697,0.0,0.03088471849865952,0.028847184986595175,0.0,0.01260053619302949,0.02219839142091153,0.0061662198391420914,0.009061662198391421,0.05238605898123325,0.021554959785522788,0.017855227882037535,0.02064343163538874,0.013726541554959785,0.011796246648793566,0.010884718498659518,0.03361930294906166,0.018820375335120643,0.00096514745308311,0.033780160857908845,0.004128686327077748,0.015388739946380696,0.024450402144772117,0.0,0.025308310991957104,0.012439678284182305,0.0,0.02680965147453083,0.0503485254691689,0.0,0.0025201072386058982,0.0,0.0076675603217158175,0.014584450402144773,0.015281501340482574,0.0206970509383378,0.021233243967828417,0.003163538873994638,0.023699731903485254,0.02809651474530831,0.02638069705093834,0.023431635388739946,0.04498659517426273,0.007989276139410188,0.022949061662198393,0.0,0.02380697050938338,0.0023056300268096516,0.02257372654155496,0.0,0.0007506702412868633,0.041715817694369974,0.03136729222520107,0.03758713136729223
O2,0.0,0.0,0.0,0.0,0.0,0.053274877109074,0.0124883751826757,0.02949382223993623,0.0,0.029228112129666535,0.027500996412913512,0.0,0.004118506709180284,0.03494087950046499,0.0001328550551348479,0.011691244851866614,0.053274877109074,0.053142022053939156,0.0023913909924272616,0.02510960542048625,0.013684070678889331,0.006377042646472699,0.0,0.027368141357778663,0.028962402019396837,0.0,0.053274877109074,0.0,0.03321376378371197,0.03401089411452106,0.0,0.014215490899428723,0.01062840441078783,0.0,0.027102431247508968,0.053274877109074,0.0,0.0,0.0,0.004251361764315132,0.0,0.0,0.04304503786369071,0.016739736946990835,0.006775607811877242,0.0026571011026969575,0.053274877109074,0.013418360568619636,0.024179620034542316,0.03759798060316195,0.010229839245383288,0.029759532350205925,0.0,0.005978477481068154,0.0,0.019131127939418093,0.0,0.0,0.04370931313936495,0.022983924538328683,0.027368141357778663
P4,0.0,0.0,0.0,0.0,0.0,0.04426693293393243,0.013146946247295723,0.013146946247295723,0.0,0.04576468630387752,0.02205025794641371,0.0010817107671825595,0.0254618072890664,0.008237643534697954,0.024213679480778832,0.02113496422033616,0.027874854385089035,0.0016641704110500915,0.0599933433183558,0.0009152937260775504,0.0,0.03145282076884673,0.01564320186387086,0.032451323015476784,0.028207688467299052,0.011649192877350641,0.02404726243967382,0.00981860542519554,0.013146946247295723,0.027708437343984024,0.0,0.01289732068563821,0.031203195207189217,0.0018305874521551007,0.02163421534365119,0.045847894824430024,0.0,0.0,0.0,0.0,0.03003827591945415,0.022632717590281244,0.0027458811782326512,0.008320852055250457,0.0022466300549176237,0.01764020635713097,0.0032451323015476783,0.03810950241304709,0.0022466300549176237,0.051672491263105344,0.0,0.01289732068563821,0.0,0.03195207189216176,0.011898818439008155,0.03869196205691463,0.0,0.017307372274920952,0.019554002329838574,0.03852554501580962,0.03378265934431686
P8,0.0,0.012080681695609967,0.0036673498004530258,0.0,0.0033437601121777587,0.044008197605436304,0.0058246143889548055,0.009168374501132564,0.0017258116708014238,0.016610937331463703,0.029770251321324562,0.0,0.006795383453780606,0.029015208715348937,0.0,0.005177435012404271,0.04120375364038399,0.02006256067306655,0.0009707690648258009,0.05058785460036674,0.032574695286376874,0.0008629058354007119,0.0036673498004530258,0.034731959874878655,0.012404271383885234,0.0,0.02772084996224787,0.011002049401359076,0.0136986301369863,0.01941538129651602,0.0,0.04217452270520979,0.005501024700679538,0.0,0.033545464351202675,0.04357674468773595,0.0012943587531010678,0.005393161471254449,0.0006471793765505339,0.02038615036134182,0.0,0.008413331895156941,0.02588717506202136,0.03548700248085428,0.001186495523675979,0.03095674684500054,0.02588717506202136,0.021680509114442886,0.04584187250566282,0.03872289936360695,0.025024269226620644,0.017150253478589148,0.0,0.015316578578362636,0.00010786322942508899,0.007011109912630784,0.0,0.0,0.047244094488188976,0.023945636932369754,0.04152734332865926
