,bankssts-lh,inferiortemporal-rh,lateraloccipital-rh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,superiorparietal-rh,temporalpole-rh
bankssts-lh,0.8481012658227848,0.0,0.0,0.05063291139240506,0.0,0.02531645569620253,0.0,0.0759493670886076
inferiortemporal-rh,0.0,0.44242424242424244,0.012121212121212121,0.0,0.18181818181818182,0.21818181818181817,0.14545454545454545,0.0
lateraloccipital-rh,0.0,0.05970149253731343,0.8656716417910447,0.0,0.0,0.014925373134328358,0.05970149253731343,0.0
paracentral-lh,0.02857142857142857,0.0,0.0,0.9428571428571428,0.0,0.0,0.02857142857142857,0.0
parahippocampal-rh,0.0,0.18181818181818182,0.0,0.0,0.553030303030303,0.14393939393939395,0.12121212121212122,0.0
rostralanteriorcingulate-lh,0.023952095808383235,0.20359281437125748,0.0,0.0,0.1377245508982036,0.49700598802395207,0.10179640718562874,0.03592814371257485
superiorparietal-rh,0.0,0.17777777777777778,0.014814814814814815,0.02962962962962963,0.13333333333333333,0.1259259259259259,0.5185185185185185,0.0
temporalpole-rh,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.0,0.8958333333333334
