,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.5049180327868853,0.003278688524590164,0.12131147540983607,0.17704918032786884,0.0,0.14754098360655737,0.029508196721311476,0.01639344262295082
frontalpole-lh,0.0,0.6190476190476191,0.0,0.0,0.12087912087912088,0.0,0.12087912087912088,0.1391941391941392
fusiform-lh,0.11077844311377245,0.0,0.39520958083832336,0.218562874251497,0.008982035928143712,0.26646706586826346,0.0,0.0
inferiortemporal-lh,0.11403508771929824,0.0,0.16447368421052633,0.3969298245614035,0.0,0.31798245614035087,0.006578947368421052,0.0
middletemporal-lh,0.0,0.11654135338345864,0.0037593984962406013,0.0,0.5451127819548872,0.0,0.12781954887218044,0.20676691729323307
parahippocampal-lh,0.09641255605381166,0.0,0.2040358744394619,0.30269058295964124,0.0,0.3968609865470852,0.0,0.0
rostralanteriorcingulate-rh,0.033582089552238806,0.13805970149253732,0.0,0.0037313432835820895,0.1417910447761194,0.0,0.5597014925373134,0.12313432835820895
temporalpole-lh,0.013468013468013467,0.14814814814814814,0.0,0.0,0.18518518518518517,0.0,0.10437710437710437,0.5488215488215489
