,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh
fusiform-lh,0.45774647887323944,0.19014084507042253,0.0,0.0,0.0,0.0,0.2535211267605634,0.09859154929577464
inferiortemporal-lh,0.18128654970760233,0.5029239766081871,0.0,0.0,0.0,0.0,0.1871345029239766,0.1286549707602339
isthmuscingulate-lh,0.0,0.0,0.5234375,0.1796875,0.2109375,0.0859375,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.16964285714285715,0.49107142857142855,0.32142857142857145,0.017857142857142856,0.0,0.0
lingual-lh,0.0,0.0,0.16546762589928057,0.28776978417266186,0.43884892086330934,0.1079136690647482,0.0,0.0
parahippocampal-lh,0.0,0.0,0.18333333333333332,0.06666666666666667,0.26666666666666666,0.48333333333333334,0.0,0.0
parahippocampal-rh,0.21153846153846154,0.16666666666666666,0.0,0.0,0.0,0.0,0.5705128205128205,0.05128205128205128
parstriangularis-lh,0.12030075187969924,0.16541353383458646,0.0,0.0,0.0,0.0,0.07518796992481203,0.6390977443609023
