,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
frontalpole-lh,0.0,0.41304347826086957,0.0,0.0,0.30434782608695654,0.0,0.0,0.2826086956521739
fusiform-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-lh,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
middletemporal-lh,0.0,0.36363636363636365,0.0,0.0,0.45454545454545453,0.0,0.0,0.18181818181818182
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.0,0.6923076923076923,0.0
temporalpole-lh,0.0,0.3409090909090909,0.0,0.0,0.18181818181818182,0.0,0.0,0.4772727272727273
