,frontalpole-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh
frontalpole-rh,0.6063829787234043,0.0,0.09574468085106383,0.0,0.14893617021276595,0.0,0.0,0.14893617021276595
fusiform-lh,0.0,0.5405405405405406,0.0,0.0,0.0,0.04054054054054054,0.4189189189189189,0.0
inferiortemporal-lh,0.14864864864864866,0.0,0.6351351351351351,0.21621621621621623,0.0,0.0,0.0,0.0
isthmuscingulate-lh,0.0,0.0,0.10071942446043165,0.5611510791366906,0.11510791366906475,0.19424460431654678,0.02877697841726619,0.0
isthmuscingulate-rh,0.06,0.0,0.0,0.1,0.475,0.145,0.105,0.115
lingual-lh,0.0,0.031914893617021274,0.0,0.12234042553191489,0.13297872340425532,0.44148936170212766,0.2712765957446808,0.0
parahippocampal-lh,0.0,0.2023121387283237,0.0,0.0,0.09826589595375723,0.27167630057803466,0.4277456647398844,0.0
pericalcarine-lh,0.11965811965811966,0.0,0.0,0.0,0.26495726495726496,0.008547008547008548,0.0,0.6068376068376068
