,bankssts-rh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6111111111111112,0.023809523809523808,0.0,0.0,0.15476190476190477,0.0,0.0,0.21031746031746032
cuneus-rh,0.03361344537815126,0.8067226890756303,0.0,0.0,0.07142857142857142,0.06302521008403361,0.025210084033613446,0.0
frontalpole-lh,0.0,0.0,0.8585858585858586,0.0,0.0,0.0,0.13131313131313133,0.010101010101010102
isthmuscingulate-rh,0.0,0.0,0.0,0.813953488372093,0.023255813953488372,0.16279069767441862,0.0,0.0
lateraloccipital-rh,0.20670391061452514,0.07262569832402235,0.0,0.01675977653631285,0.7039106145251397,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.08441558441558442,0.0,0.12337662337662338,0.0,0.7922077922077922,0.0,0.0
temporalpole-rh,0.0,0.02072538860103627,0.12435233160621761,0.0,0.0,0.0,0.8549222797927462,0.0
transversetemporal-rh,0.25877192982456143,0.0,0.0,0.0,0.0,0.0,0.0,0.7412280701754386
