,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2199074074074074,0.1574074074074074,0.12731481481481483,0.17824074074074073,0.05092592592592592,0.0,0.1597222222222222,0.10648148148148148
frontalpole-rh,0.17233009708737865,0.21844660194174756,0.1262135922330097,0.11893203883495146,0.0970873786407767,0.03155339805825243,0.0970873786407767,0.1383495145631068
lateralorbitofrontal-lh,0.19601328903654486,0.17940199335548174,0.21262458471760798,0.18272425249169436,0.019933554817275746,0.0,0.12624584717607973,0.08305647840531562
medialorbitofrontal-lh,0.2098092643051771,0.1307901907356948,0.1444141689373297,0.22888283378746593,0.027247956403269755,0.0,0.17983651226158037,0.07901907356948229
medialorbitofrontal-rh,0.11206896551724138,0.17672413793103448,0.034482758620689655,0.0603448275862069,0.25,0.07327586206896551,0.07327586206896551,0.21982758620689655
parahippocampal-lh,0.019230769230769232,0.14423076923076922,0.0,0.0,0.18269230769230768,0.5192307692307693,0.0,0.1346153846153846
rostralanteriorcingulate-lh,0.19402985074626866,0.10746268656716418,0.11044776119402985,0.208955223880597,0.03880597014925373,0.0,0.2507462686567164,0.08955223880597014
rostralanteriorcingulate-rh,0.1509433962264151,0.16981132075471697,0.07232704402515723,0.09748427672955975,0.14779874213836477,0.03773584905660377,0.10062893081761007,0.22327044025157233
