,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.557883131201764,0.017640573318632856,0.0,0.17199558985667035,0.12348401323042998,0.12899669239250275,0.0,0.0
frontalpole-lh,0.010810810810810811,0.34,0.20054054054054055,0.04432432432432432,0.06324324324324325,0.047027027027027025,0.17027027027027028,0.12378378378378378
frontalpole-rh,0.0,0.23308733087330874,0.33456334563345635,0.0036900369003690036,0.01968019680196802,0.0,0.25891758917589175,0.15006150061500614
fusiform-rh,0.09342347879532882,0.04671173939766441,0.002458512599877074,0.3614013521819299,0.1979102642901045,0.26429010448678547,0.001229256299938537,0.032575291948371235
isthmuscingulate-rh,0.07450224791265253,0.06615285806037251,0.016698779704560053,0.21066152858060372,0.4174694926140013,0.18818240205523443,0.014129736673089274,0.012202954399486191
parahippocampal-rh,0.07178526841448189,0.05181023720349563,0.0,0.26092384519350814,0.18164794007490637,0.38764044943820225,0.0,0.046192259675405745
rostralanteriorcingulate-lh,0.0,0.21028645833333334,0.2747395833333333,0.0026041666666666665,0.017578125,0.0,0.33984375,0.15494791666666666
rostralanteriorcingulate-rh,0.0,0.15898767034393252,0.16417910447761194,0.035691109669046074,0.014925373134328358,0.04931862426995458,0.16417910447761194,0.4127190136275146
