,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.5483870967741935,0.14516129032258066,0.0,0.3064516129032258,0.0,0.0,0.0,0.0
frontalpole-lh,0.14666666666666667,0.49333333333333335,0.22666666666666666,0.0,0.0,0.0,0.13333333333333333,0.0
frontalpole-rh,0.0,0.2261904761904762,0.42857142857142855,0.0,0.0,0.0,0.34523809523809523,0.0
fusiform-rh,0.2236842105263158,0.0,0.0,0.5789473684210527,0.0,0.19736842105263158,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.29545454545454547,0.0,0.7045454545454546,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.13333333333333333,0.34444444444444444,0.0,0.0,0.0,0.5222222222222223,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
