,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-rh,0.5394736842105263,0.021929824561403508,0.0,0.0,0.01206140350877193,0.013157894736842105,0.4133771929824561,0.0
fusiform-lh,0.010752688172043012,0.2629032258064516,0.07580645161290323,0.17526881720430107,0.23333333333333334,0.24193548387096775,0.0,0.0
isthmuscingulate-rh,0.0,0.1209179170344219,0.5392762577228597,0.07590467784642542,0.10856134157105031,0.11297440423654016,0.01235657546337158,0.03000882612533098
lateralorbitofrontal-lh,0.0,0.2011764705882353,0.05529411764705883,0.31470588235294117,0.20823529411764705,0.22058823529411764,0.0,0.0
lingual-lh,0.0070690592713431215,0.2425231103860794,0.06905927134312126,0.1859706362153344,0.2490483958673192,0.2463295269168026,0.0,0.0
parahippocampal-lh,0.007318348144276007,0.2435964453737585,0.0690015682174595,0.18870883429168844,0.23784631468897022,0.25352848928384736,0.0,0.0
rostralanteriorcingulate-rh,0.40021119324181625,0.0,0.01689545934530095,0.0,0.0,0.0,0.5828933474128828,0.0
temporalpole-lh,0.0,0.0,0.06378132118451026,0.0,0.0,0.0,0.0,0.9362186788154897
