,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,lateralorbitofrontal-lh,middletemporal-rh
fusiform-rh,0.12608695652173912,0.12717391304347825,0.1266304347826087,0.12445652173913044,0.1233695652173913,0.1233695652173913,0.12391304347826088,0.125
inferiorparietal-rh,0.1247276688453159,0.12690631808278868,0.12581699346405228,0.12581699346405228,0.12418300653594772,0.1247276688453159,0.12254901960784313,0.12527233115468409
insula-lh,0.12384069830878341,0.1260229132569558,0.1254773595199127,0.1265684669939989,0.12493180578286961,0.1254773595199127,0.12165848336061102,0.1260229132569558
isthmuscingulate-lh,0.12327252625760088,0.12548369264787176,0.12493090105030404,0.1265892758430072,0.12603648424543948,0.1265892758430072,0.12106135986733002,0.12603648424543948
isthmuscingulate-rh,0.1229827490261547,0.12520868113522537,0.1246521981079577,0.12632164718976072,0.12687813021702837,0.12743461324429606,0.12075681691708402,0.12576516416249303
lateraloccipital-rh,0.1229827490261547,0.12520868113522537,0.1246521981079577,0.12632164718976072,0.12687813021702837,0.12743461324429606,0.12075681691708402,0.12576516416249303
lateralorbitofrontal-lh,0.12692307692307692,0.12692307692307692,0.12582417582417582,0.12362637362637363,0.12252747252747252,0.12252747252747252,0.12747252747252746,0.12417582417582418
middletemporal-rh,0.12328013208585581,0.12548156301596036,0.12493120528343424,0.12658227848101267,0.12603192074848651,0.12658227848101267,0.12107870115575124,0.12603192074848651
