,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.24050632911392406,0.0,0.0,0.25316455696202533,0.25316455696202533,0.25316455696202533,0.0,0.0
frontalpole-lh,0.0,0.3898809523809524,0.1636904761904762,0.01488095238095238,0.050595238095238096,0.0,0.21726190476190477,0.1636904761904762
frontalpole-rh,0.0,0.23265306122448978,0.2653061224489796,0.0,0.044897959183673466,0.0,0.2571428571428571,0.2
fusiform-rh,0.06097560975609756,0.009146341463414634,0.0,0.4725609756097561,0.20121951219512196,0.25609756097560976,0.0,0.0
isthmuscingulate-rh,0.06666666666666667,0.05,0.03,0.24,0.42,0.16666666666666666,0.02666666666666667,0.0
parahippocampal-rh,0.08583690987124463,0.0,0.0,0.351931330472103,0.19742489270386265,0.3648068669527897,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.24213836477987422,0.19811320754716982,0.0,0.031446540880503145,0.0,0.29245283018867924,0.2358490566037736
rostralanteriorcingulate-rh,0.0,0.18495297805642633,0.15987460815047022,0.0,0.0,0.0,0.2476489028213166,0.40752351097178685
