,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2711864406779661,0.0847457627118644,0.11864406779661017,0.03389830508474576,0.0847457627118644,0.059322033898305086,0.11016949152542373,0.23728813559322035
caudalmiddlefrontal-rh,0.1323529411764706,0.39705882352941174,0.0,0.0,0.22058823529411764,0.10294117647058823,0.04411764705882353,0.10294117647058823
parstriangularis-rh,0.09701492537313433,0.0,0.5746268656716418,0.0,0.0,0.07462686567164178,0.09701492537313433,0.15671641791044777
rostralmiddlefrontal-lh,0.058823529411764705,0.0,0.0,0.49019607843137253,0.0,0.20588235294117646,0.0,0.24509803921568626
superiorparietal-rh,0.08490566037735849,0.16981132075471697,0.0,0.0,0.4339622641509434,0.02830188679245283,0.2169811320754717,0.0660377358490566
superiortemporal-lh,0.07518796992481203,0.045112781954887216,0.06015037593984962,0.18796992481203006,0.03007518796992481,0.3082706766917293,0.022556390977443608,0.2706766917293233
superiortemporal-rh,0.12264150943396226,0.04716981132075472,0.1320754716981132,0.0,0.20754716981132076,0.02830188679245283,0.330188679245283,0.1320754716981132
supramarginal-lh,0.15343915343915343,0.042328042328042326,0.10052910052910052,0.13227513227513227,0.042328042328042326,0.17989417989417988,0.06349206349206349,0.2857142857142857
