,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.23448275862068965,0.13793103448275862,0.0896551724137931,0.0,0.12413793103448276,0.12413793103448276,0.2,0.0896551724137931
caudalmiddlefrontal-rh,0.14728682170542637,0.3643410852713178,0.0,0.0,0.21705426356589147,0.14728682170542637,0.12403100775193798,0.0
parstriangularis-rh,0.10077519379844961,0.0,0.4186046511627907,0.07751937984496124,0.07751937984496124,0.0,0.20155038759689922,0.12403100775193798
rostralmiddlefrontal-lh,0.0,0.0,0.08928571428571429,0.41964285714285715,0.25892857142857145,0.0,0.23214285714285715,0.0
rostralmiddlefrontal-rh,0.09574468085106383,0.14361702127659576,0.05319148936170213,0.15425531914893617,0.2872340425531915,0.09042553191489362,0.17553191489361702,0.0
superiorparietal-rh,0.19753086419753085,0.2345679012345679,0.0,0.0,0.18518518518518517,0.2222222222222222,0.16049382716049382,0.0
superiortemporal-lh,0.12396694214876033,0.0743801652892562,0.09504132231404959,0.11570247933884298,0.15289256198347106,0.06198347107438017,0.32231404958677684,0.05371900826446281
superiortemporal-rh,0.18840579710144928,0.0,0.2608695652173913,0.0,0.0,0.0,0.21739130434782608,0.3333333333333333
