,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.2981651376146789,0.0,0.0,0.0,0.2798165137614679,0.0,0.286697247706422,0.1353211009174312
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2917647058823529,0.0,0.0,0.0,0.2964705882352941,0.0,0.2917647058823529,0.12
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.29508196721311475,0.0,0.0,0.0,0.2857142857142857,0.0,0.2927400468384075,0.12646370023419204
AF8,0.14960629921259844,0.0,0.0,0.0,0.12860892388451445,0.0,0.13648293963254593,0.5853018372703412
