,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.5261958997722096,0.0,0.0,0.0,0.16856492027334852,0.0,0.0,0.3052391799544419
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5034013605442177,0.0,0.0,0.0,0.4965986394557823,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4908424908424908,0.0,0.0,0.0,0.0,0.0,0.0,0.5091575091575091
