,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.8822784810126583,0.11772151898734177,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.1061269146608315,0.6444201312910285,0.018599562363238512,0.18927789934354486,0.04157549234135667,0.0
Fp2,0.0,0.0,0.0,0.34,0.32,0.34,0.0,0.0
AF7,0.0,0.0,0.0,0.4018264840182648,0.03881278538812785,0.4726027397260274,0.0867579908675799,0.0
AFz,0.0,0.0,0.0,0.336283185840708,0.0,0.336283185840708,0.3274336283185841,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
