,Fp1,Fz,F8,Fp2,AF7,AF3,AFz,AF4
Fp1,0.43037974683544306,0.0,0.0,0.36455696202531646,0.0,0.0,0.20506329113924052,0.0
Fz,0.0,0.9036697247706422,0.0,0.010703363914373088,0.0,0.0,0.0,0.0856269113149847
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.02535211267605634,0.0,0.4253521126760563,0.0,0.0,0.14929577464788732,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.13050314465408805,0.0,0.0,0.08647798742138364,0.0,0.0,0.7830188679245284,0.0
AF4,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.6896551724137931
