,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.3723958333333333,0.0,0.0,0.0,0.2708333333333333,0.0,0.0,0.3567708333333333
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33440514469453375,0.0,0.0,0.0,0.3311897106109325,0.0,0.0,0.33440514469453375
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.23519163763066203,0.0,0.0,0.0,0.18118466898954705,0.0,0.0,0.5836236933797909
