,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.01891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.981081081081081
