,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.3706293706293706,0.0,0.0,0.0,0.30186480186480186,0.14918414918414918,0.0,0.17832167832167833
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3009367681498829,0.0,0.0,0.0,0.3711943793911007,0.20960187353629978,0.0,0.11826697892271663
AF7,0.23177570093457944,0.0,0.0,0.0,0.32710280373831774,0.4336448598130841,0.0,0.007476635514018692
AFz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.22466960352422907,0.0,0.0,0.0,0.14831130690161526,0.00881057268722467,0.0,0.618208516886931
