,Fp1,Fz,TP9,T8,Fp2,AF7,AFz,AF8
Fp1,0.4668769716088328,0.0,0.0,0.0,0.1498422712933754,0.0,0.0,0.3832807570977918
Fz,0.0,0.8351145038167939,0.0,0.0,0.0,0.0,0.0,0.1648854961832061
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3345070422535211,0.0,0.0,0.0,0.33098591549295775,0.0,0.0,0.3345070422535211
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.23226433430515064,0.10301263362487852,0.0,0.0,0.0923226433430515,0.0,0.0,0.5724003887269193
