,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.23076923076923078,0.08974358974358974,0.08974358974358974,0.19230769230769232,0.10256410256410256,0.1794871794871795,0.11538461538461539,0.0
parsopercularis-lh,0.041237113402061855,0.27835051546391754,0.14432989690721648,0.030927835051546393,0.18556701030927836,0.17525773195876287,0.14432989690721648,0.0
postcentral-rh,0.07142857142857142,0.21428571428571427,0.24285714285714285,0.04285714285714286,0.11428571428571428,0.14285714285714285,0.17142857142857143,0.0
rostralmiddlefrontal-rh,0.22916666666666666,0.0625,0.041666666666666664,0.3958333333333333,0.041666666666666664,0.16666666666666666,0.0625,0.0
superiorfrontal-lh,0.07547169811320754,0.20754716981132076,0.08490566037735849,0.03773584905660377,0.2358490566037736,0.22641509433962265,0.1320754716981132,0.0
superiorfrontal-rh,0.11214953271028037,0.16822429906542055,0.08411214953271028,0.07476635514018691,0.17757009345794392,0.2523364485981308,0.1308411214953271,0.0
superiorparietal-rh,0.06666666666666667,0.19047619047619047,0.1619047619047619,0.0380952380952381,0.1523809523809524,0.17142857142857143,0.21904761904761905,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
