,caudalmiddlefrontal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2823529411764706,0.1411764705882353,0.11764705882352941,0.18823529411764706,0.058823529411764705,0.10588235294117647,0.011764705882352941,0.09411764705882353
postcentral-rh,0.12173913043478261,0.1565217391304348,0.11304347826086956,0.16521739130434782,0.10434782608695652,0.1391304347826087,0.06956521739130435,0.13043478260869565
rostralmiddlefrontal-rh,0.13793103448275862,0.13793103448275862,0.1724137931034483,0.14942528735632185,0.09195402298850575,0.13793103448275862,0.04597701149425287,0.12643678160919541
superiorfrontal-rh,0.13793103448275862,0.15517241379310345,0.11206896551724138,0.1896551724137931,0.09482758620689655,0.12931034482758622,0.0603448275862069,0.1206896551724138
superiorparietal-lh,0.07446808510638298,0.14893617021276595,0.10638297872340426,0.13829787234042554,0.13829787234042554,0.14893617021276595,0.09574468085106383,0.14893617021276595
superiorparietal-rh,0.09821428571428571,0.15178571428571427,0.11607142857142858,0.14285714285714285,0.11607142857142858,0.15178571428571427,0.08035714285714286,0.14285714285714285
superiortemporal-rh,0.0410958904109589,0.136986301369863,0.0821917808219178,0.1232876712328767,0.1506849315068493,0.1506849315068493,0.1506849315068493,0.1643835616438356
supramarginal-rh,0.08695652173913043,0.14782608695652175,0.11304347826086956,0.1391304347826087,0.12173913043478261,0.1565217391304348,0.08695652173913043,0.14782608695652175
