,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.09940357852882704,0.13518886679920478,0.10139165009940358,0.13518886679920478,0.13518886679920478,0.12326043737574553,0.13518886679920478,0.13518886679920478
parstriangularis-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-rh,0.09940357852882704,0.13518886679920478,0.10139165009940358,0.13518886679920478,0.13518886679920478,0.12326043737574553,0.13518886679920478,0.13518886679920478
superiorparietal-rh,0.09940357852882704,0.13518886679920478,0.10139165009940358,0.13518886679920478,0.13518886679920478,0.12326043737574553,0.13518886679920478,0.13518886679920478
superiortemporal-lh,0.10706638115631692,0.13062098501070663,0.10920770877944326,0.13062098501070663,0.13062098501070663,0.13062098501070663,0.13062098501070663,0.13062098501070663
superiortemporal-rh,0.09940357852882704,0.13518886679920478,0.10139165009940358,0.13518886679920478,0.13518886679920478,0.12326043737574553,0.13518886679920478,0.13518886679920478
supramarginal-rh,0.09940357852882704,0.13518886679920478,0.10139165009940358,0.13518886679920478,0.13518886679920478,0.12326043737574553,0.13518886679920478,0.13518886679920478
