,FT9,TP9,T8,AF7,F5,FT7,AF4,F2
FT9,0.2540983606557377,0.0,0.26229508196721313,0.26229508196721313,0.0,0.0,0.0,0.22131147540983606
TP9,0.0,0.48484848484848486,0.0,0.0,0.4090909090909091,0.0,0.10606060606060606,0.0
T8,0.25210084033613445,0.0,0.2605042016806723,0.2689075630252101,0.0,0.0,0.0,0.2184873949579832
AF7,0.20253164556962025,0.0,0.20253164556962025,0.41139240506329117,0.0,0.0,0.0,0.18354430379746836
F5,0.0,0.4264705882352941,0.0,0.0,0.47058823529411764,0.0,0.10294117647058823,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.35,0.0,0.0,0.35,0.0,0.3,0.0
F2,0.2543859649122807,0.0,0.24561403508771928,0.2543859649122807,0.0,0.0,0.0,0.24561403508771928
