,bankssts-lh,cuneus-lh,cuneus-rh,frontalpole-rh,lateralorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
bankssts-lh,0.4117647058823529,0.029411764705882353,0.29411764705882354,0.014705882352941176,0.0,0.0,0.25,0.0
cuneus-lh,0.06557377049180328,0.5081967213114754,0.18032786885245902,0.0,0.0,0.06557377049180328,0.18032786885245902,0.0
cuneus-rh,0.2926829268292683,0.08536585365853659,0.32926829268292684,0.0,0.0,0.0,0.2926829268292683,0.0
frontalpole-rh,0.017543859649122806,0.0,0.0,0.5964912280701754,0.38596491228070173,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.4262295081967213,0.5737704918032787,0.0,0.0,0.0
pericalcarine-lh,0.0,0.15384615384615385,0.0,0.0,0.0,0.8461538461538461,0.0,0.0
pericalcarine-rh,0.23595505617977527,0.07865168539325842,0.29213483146067415,0.0,0.0,0.0,0.39325842696629215,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
