,Fp1,F7,P7,F4,F8,Fp2,PO8,F2
Fp1,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0
F7,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077
P7,0.0625,0.0,0.4375,0.5,0.0,0.0,0.0,0.0
F4,0.05,0.0,0.4,0.55,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444
F2,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444
