,Fp1,F7,P7,F4,F8,Fp2,PO8,F2
Fp1,0.34210526315789475,0.0,0.15789473684210525,0.39473684210526316,0.0,0.10526315789473684,0.0,0.0
F7,0.0,0.3508771929824561,0.0,0.0,0.0,0.0,0.2631578947368421,0.38596491228070173
P7,0.30434782608695654,0.0,0.21739130434782608,0.30434782608695654,0.0,0.17391304347826086,0.0,0.0
F4,0.2641509433962264,0.0,0.11320754716981132,0.5471698113207547,0.0,0.07547169811320754,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2777777777777778,0.0,0.2222222222222222,0.2777777777777778,0.0,0.2222222222222222,0.0,0.0
PO8,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.30434782608695654,0.34782608695652173
F2,0.0,0.35,0.0,0.0,0.0,0.0,0.25,0.4
