,Fp1,F7,P7,F4,F8,Fp2,PO8,F2
Fp1,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.125,0.0,0.25,0.0,0.0,0.0,0.3125,0.3125
F4,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0625,0.0,0.140625,0.0,0.0,0.0,0.59375,0.203125
F2,0.10256410256410256,0.0,0.23076923076923078,0.0,0.0,0.0,0.358974358974359,0.3076923076923077
