,Fp1,FT10,F4,Fp2,AF7,AF3,TP7,C6
Fp1,0.29545454545454547,0.0,0.09090909090909091,0.3181818181818182,0.29545454545454547,0.0,0.0,0.0
FT10,0.0,0.45454545454545453,0.0,0.0,0.0,0.5454545454545454,0.0,0.0
F4,0.2631578947368421,0.0,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0
Fp2,0.28,0.0,0.08,0.36,0.28,0.0,0.0,0.0
AF7,0.29545454545454547,0.0,0.09090909090909091,0.3181818181818182,0.29545454545454547,0.0,0.0,0.0
AF3,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
