,Fp1,F7,FT9,F4,F8,Fp2,AF7,PO4
Fp1,0.3333333333333333,0.0,0.0,0.0,0.19047619047619047,0.38095238095238093,0.09523809523809523,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3125,0.0,0.0,0.0,0.25,0.3125,0.125,0.0
Fp2,0.32,0.0,0.0,0.0,0.16,0.44,0.08,0.0
AF7,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
