,Fp1,F7,FT9,F4,F8,Fp2,AF7,PO4
Fp1,0.2,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.09375,0.0,0.65625,0.125,0.0,0.0,0.125,0.0
F4,0.1875,0.0,0.3125,0.25,0.0,0.0,0.25,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0
AF7,0.1875,0.0,0.3125,0.25,0.0,0.0,0.25,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
