,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2613065326633166,0.01507537688442211,0.22110552763819097,0.07537688442211055,0.11557788944723618,0.11055276381909548,0.08040201005025126,0.12060301507537688
parsopercularis-lh,0.0273972602739726,0.5547945205479452,0.06164383561643835,0.2465753424657534,0.0,0.00684931506849315,0.0958904109589041,0.00684931506849315
parstriangularis-rh,0.24157303370786518,0.05056179775280899,0.2808988764044944,0.09550561797752809,0.07303370786516854,0.07865168539325842,0.10112359550561797,0.07865168539325842
precentral-lh,0.08187134502923976,0.2222222222222222,0.0935672514619883,0.3742690058479532,0.0,0.03508771929824561,0.1871345029239766,0.005847953216374269
precentral-rh,0.16417910447761194,0.0,0.08955223880597014,0.0,0.31343283582089554,0.15671641791044777,0.007462686567164179,0.26865671641791045
rostralmiddlefrontal-lh,0.1951219512195122,0.016260162601626018,0.11382113821138211,0.06504065040650407,0.17886178861788618,0.21951219512195122,0.024390243902439025,0.18699186991869918
superiortemporal-lh,0.1322314049586777,0.11570247933884298,0.1487603305785124,0.2644628099173554,0.01652892561983471,0.024793388429752067,0.2727272727272727,0.024793388429752067
superiortemporal-rh,0.16551724137931034,0.013793103448275862,0.09655172413793103,0.013793103448275862,0.25517241379310346,0.15172413793103448,0.020689655172413793,0.2827586206896552
