,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2698412698412698,0.0,0.15079365079365079,0.0,0.24603174603174602,0.16666666666666666,0.0,0.16666666666666666
parsopercularis-lh,0.0,0.39644970414201186,0.09467455621301775,0.28402366863905326,0.0,0.08284023668639054,0.14201183431952663,0.0
parstriangularis-rh,0.10270270270270271,0.0972972972972973,0.24324324324324326,0.0972972972972973,0.13513513513513514,0.15135135135135136,0.05405405405405406,0.11891891891891893
precentral-lh,0.0,0.2754491017964072,0.09580838323353294,0.3652694610778443,0.0,0.1317365269461078,0.1317365269461078,0.0
precentral-rh,0.19333333333333333,0.0,0.18,0.0,0.32,0.1,0.04666666666666667,0.16
rostralmiddlefrontal-lh,0.11363636363636363,0.07386363636363637,0.14772727272727273,0.125,0.07954545454545454,0.24431818181818182,0.125,0.09090909090909091
superiortemporal-lh,0.007352941176470588,0.18382352941176472,0.07352941176470588,0.16911764705882354,0.051470588235294115,0.16176470588235295,0.34558823529411764,0.007352941176470588
superiortemporal-rh,0.19469026548672566,0.0,0.21238938053097345,0.0,0.22123893805309736,0.1504424778761062,0.0,0.22123893805309736
