,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05714285714285714,0.0,0.0,0.02142857142857143,0.03214285714285714,0.014285714285714285,0.007142857142857143,0.010714285714285714,0.04285714285714286,0.0,0.014285714285714285,0.014285714285714285,0.02142857142857143,0.02142857142857143,0.010714285714285714,0.0035714285714285713,0.0,0.0,0.007142857142857143,0.03214285714285714,0.060714285714285714,0.039285714285714285,0.0,0.04642857142857143,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.05357142857142857,0.060714285714285714,0.0,0.04642857142857143,0.0,0.0035714285714285713,0.0,0.0,0.03214285714285714,0.02857142857142857,0.010714285714285714,0.007142857142857143,0.0,0.0,0.017857142857142856,0.0,0.04285714285714286,0.0035714285714285713,0.014285714285714285,0.014285714285714285,0.0,0.02142857142857143,0.060714285714285714,0.0,0.025,0.039285714285714285,0.0,0.0,0.0,0.007142857142857143,0.017857142857142856,0.010714285714285714
Fz,0.0,0.04296296296296296,0.0,0.0,0.03851851851851852,0.04296296296296296,0.025185185185185185,0.0,0.01925925925925926,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.04296296296296296,0.037037037037037035,0.04,0.044444444444444446,0.0,0.002962962962962963,0.03259259259259259,0.037037037037037035,0.02962962962962963,0.03851851851851852,0.035555555555555556,0.03259259259259259,0.044444444444444446,0.03851851851851852,0.04,0.0,0.0,0.002962962962962963,0.002962962962962963,0.0,0.0014814814814814814,0.0044444444444444444,0.0,0.0,0.025185185185185185,0.03851851851851852,0.04148148148148148,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.04148148148148148,0.0,0.044444444444444446,0.025185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034074074074074076,0.034074074074074076,0.0,0.0
F3,0.00816326530612245,0.0,0.0326530612244898,0.036734693877551024,0.0,0.0,0.0,0.036734693877551024,0.0,0.0326530612244898,0.036734693877551024,0.036734693877551024,0.036734693877551024,0.036734693877551024,0.036734693877551024,0.0,0.0,0.0,0.0,0.036734693877551024,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326530612244898,0.036734693877551024,0.0163265306122449,0.012244897959183673,0.036734693877551024,0.0163265306122449,0.036734693877551024,0.02040816326530612,0.02857142857142857,0.0,0.0,0.0,0.036734693877551024,0.0,0.0,0.036734693877551024,0.0,0.036734693877551024,0.0,0.036734693877551024,0.0,0.0,0.036734693877551024,0.012244897959183673,0.024489795918367346,0.036734693877551024,0.036734693877551024,0.0,0.0,0.0,0.0,0.036734693877551024,0.036734693877551024
F7,0.009603841536614645,0.0,0.009603841536614645,0.06962785114045618,0.0,0.0,0.0,0.04201680672268908,0.0024009603841536613,0.030012004801920768,0.060024009603841535,0.0468187274909964,0.030012004801920768,0.04321728691476591,0.013205282112845138,0.0,0.0,0.0,0.0,0.01800720288115246,0.03361344537815126,0.0012004801920768306,0.0012004801920768306,0.003601440576230492,0.0,0.0024009603841536613,0.0,0.0,0.0,0.0012004801920768306,0.009603841536614645,0.031212484993997598,0.012004801920768308,0.007202881152460984,0.03961584633853541,0.010804321728691477,0.03481392557022809,0.009603841536614645,0.008403361344537815,0.0,0.0,0.0,0.022809123649459785,0.0,0.0,0.0468187274909964,0.0,0.058823529411764705,0.0,0.027611044417767107,0.0,0.0,0.04921968787515006,0.010804321728691477,0.01920768307322929,0.07322929171668667,0.05282112845138055,0.0,0.0,0.0,0.0,0.015606242496998799,0.04201680672268908
FT9,0.007186858316221766,0.028747433264887063,0.0,0.0,0.05646817248459959,0.054414784394250515,0.021560574948665298,0.0,0.023613963039014373,0.0,0.0,0.0,0.0,0.0,0.0,0.04722792607802875,0.022587268993839837,0.029774127310061602,0.0513347022587269,0.0,0.012320328542094456,0.03285420944558522,0.022587268993839837,0.03182751540041068,0.027720739219712527,0.021560574948665298,0.019507186858316223,0.043121149897330596,0.052361396303901436,0.03490759753593429,0.0,0.006160164271047228,0.012320328542094456,0.0,0.004106776180698152,0.0,0.0,0.0,0.0,0.027720739219712527,0.053388090349075976,0.048254620123203286,0.0,0.0,0.026694045174537988,0.0,0.0,0.003080082135523614,0.044147843942505136,0.0,0.054414784394250515,0.017453798767967144,0.0,0.01026694045174538,0.0,0.0,0.002053388090349076,0.0,0.0,0.02053388090349076,0.027720739219712527,0.0,0.0
FC5,0.0020833333333333333,0.03125,0.0,0.0,0.051041666666666666,0.059375,0.021875,0.0,0.01875,0.0010416666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.026041666666666668,0.030208333333333334,0.059375,0.0,0.007291666666666667,0.028125,0.026041666666666668,0.027083333333333334,0.028125,0.025,0.022916666666666665,0.046875,0.04895833333333333,0.042708333333333334,0.0,0.0010416666666666667,0.007291666666666667,0.0020833333333333333,0.0,0.0010416666666666667,0.003125,0.0,0.0,0.022916666666666665,0.04895833333333333,0.05,0.0,0.0,0.027083333333333334,0.0,0.0,0.0,0.04583333333333333,0.0,0.06145833333333333,0.017708333333333333,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.023958333333333335,0.028125,0.0,0.0
FC1,0.0,0.03807615230460922,0.0,0.0,0.04208416833667335,0.04208416833667335,0.04008016032064128,0.0,0.03206412825651302,0.0,0.0,0.0,0.0,0.0,0.0,0.04208416833667335,0.026052104208416832,0.04008016032064128,0.04208416833667335,0.0,0.01002004008016032,0.04208416833667335,0.026052104208416832,0.04208416833667335,0.03807615230460922,0.02404809619238477,0.02004008016032064,0.03807615230460922,0.04208416833667335,0.03006012024048096,0.0,0.0,0.01002004008016032,0.0,0.0,0.0,0.0,0.0,0.0,0.04008016032064128,0.04208416833667335,0.04208416833667335,0.0,0.0,0.03807615230460922,0.0,0.0,0.0,0.04208416833667335,0.0,0.04208416833667335,0.01603206412825651,0.0,0.006012024048096192,0.0,0.0,0.0,0.0,0.0,0.022044088176352707,0.04208416833667335,0.0,0.0
C3,0.006954102920723227,0.0,0.011126564673157162,0.05285118219749652,0.0,0.0,0.0,0.05146036161335188,0.0,0.037552155771905425,0.054242002781641166,0.054242002781641166,0.031988873435326845,0.04728789986091794,0.015299026425591099,0.0,0.0,0.0,0.0,0.016689847009735744,0.025034770514603615,0.0,0.004172461752433936,0.0,0.0,0.005563282336578581,0.0,0.0,0.0,0.004172461752433936,0.011126564673157162,0.027816411682892908,0.009735744089012517,0.011126564673157162,0.03616133518776078,0.015299026425591099,0.043115438108484005,0.011126564673157162,0.009735744089012517,0.0,0.0,0.0,0.02642559109874826,0.0,0.0,0.05006954102920723,0.0,0.04728789986091794,0.0,0.031988873435326845,0.0,0.0,0.05006954102920723,0.008344923504867872,0.025034770514603615,0.05146036161335188,0.04728789986091794,0.0,0.0,0.0013908205841446453,0.0,0.016689847009735744,0.05006954102920723
T7,0.01858736059479554,0.027881040892193308,0.0,0.0,0.046468401486988845,0.03717472118959108,0.03345724907063197,0.0,0.048327137546468404,0.0,0.0,0.0,0.0,0.0,0.0,0.031598513011152414,0.016728624535315983,0.02973977695167286,0.03345724907063197,0.0055762081784386614,0.027881040892193308,0.05018587360594796,0.016728624535315983,0.05018587360594796,0.027881040892193308,0.01486988847583643,0.011152416356877323,0.027881040892193308,0.04275092936802974,0.020446096654275093,0.0,0.016728624535315983,0.027881040892193308,0.0,0.013011152416356878,0.0,0.0,0.0,0.0,0.046468401486988845,0.04460966542750929,0.03531598513011153,0.0,0.0,0.027881040892193308,0.0,0.0,0.011152416356877323,0.031598513011152414,0.0,0.03717472118959108,0.007434944237918215,0.0,0.024163568773234202,0.0,0.0018587360594795538,0.00929368029739777,0.0,0.0,0.013011152416356878,0.03345724907063197,0.0,0.0
TP9,0.003527336860670194,0.0,0.014109347442680775,0.04938271604938271,0.0,0.0,0.0,0.05291005291005291,0.0,0.04938271604938271,0.05291005291005291,0.05114638447971781,0.03350970017636684,0.042328042328042326,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.014109347442680775,0.0,0.007054673721340388,0.0,0.0,0.008818342151675485,0.001763668430335097,0.0,0.0,0.007054673721340388,0.014109347442680775,0.01763668430335097,0.007054673721340388,0.015873015873015872,0.02821869488536155,0.021164021164021163,0.05291005291005291,0.014109347442680775,0.012345679012345678,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.04585537918871252,0.0,0.042328042328042326,0.0,0.03527336860670194,0.0,0.0,0.04585537918871252,0.005291005291005291,0.031746031746031744,0.047619047619047616,0.042328042328042326,0.0,0.0,0.003527336860670194,0.0,0.015873015873015872,0.04938271604938271
