,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.06043956043956044,0.0,0.016483516483516484,0.0,0.01098901098901099,0.007326007326007326,0.018315018315018316,0.0,0.04395604395604396,0.01098901098901099,0.02197802197802198,0.0,0.0,0.0347985347985348,0.003663003663003663,0.038461538461538464,0.007326007326007326,0.0,0.0,0.0,0.009157509157509158,0.020146520146520148,0.040293040293040296,0.031135531135531136,0.04395604395604396,0.029304029304029304,0.0,0.007326007326007326,0.047619047619047616,0.06043956043956044,0.005494505494505495,0.0,0.04212454212454213,0.0,0.023809523809523808,0.0,0.0,0.0347985347985348,0.0,0.016483516483516484,0.03663003663003663,0.0,0.0347985347985348,0.0,0.0,0.0347985347985348,0.038461538461538464,0.0,0.0,0.02564102564102564,0.047619047619047616,0.01098901098901099,0.003663003663003663,0.0,0.0,0.029304029304029304,0.05128205128205128,0.0,0.0
Fz,0.0,0.0469361147327249,0.020860495436766623,0.04302477183833116,0.03389830508474576,0.03650586701434159,0.020860495436766623,0.027379400260756193,0.003911342894393742,0.035202086049543675,0.01564537157757497,0.04432855280312908,0.02607561929595828,0.003911342894393742,0.01955671447196871,0.003911342894393742,0.0,0.04041720990873533,0.0,0.0469361147327249,0.041720990873533245,0.003911342894393742,0.002607561929595828,0.0,0.003911342894393742,0.003911342894393742,0.003911342894393742,0.041720990873533245,0.0,0.0,0.04041720990873533,0.041720990873533245,0.0,0.003911342894393742,0.00651890482398957,0.020860495436766623,0.0,0.003911342894393742,0.04302477183833116,0.010430247718383311,0.003911342894393742,0.0,0.0,0.04302477183833116,0.024771838331160364,0.002607561929595828,0.0,0.003911342894393742,0.0,0.002607561929595828,0.0,0.03911342894393742,0.03780964797913951,0.0,0.0469361147327249,0.003911342894393742,0.0,0.04954367666232073,0.0
F3,0.00960698689956332,0.011353711790393014,0.05502183406113537,0.013100436681222707,0.0026200873362445414,0.004366812227074236,0.0,0.0,0.043668122270742356,0.0034934497816593887,0.05414847161572053,0.026200873362445413,0.005240174672489083,0.03842794759825328,0.0,0.045414847161572056,0.0,0.0069868995633187774,0.011353711790393014,0.01222707423580786,0.007860262008733625,0.02794759825327511,0.03842794759825328,0.025327510917030567,0.04279475982532751,0.04192139737991266,0.01222707423580786,0.007860262008733625,0.027074235807860263,0.008733624454148471,0.0069868995633187774,0.007860262008733625,0.0,0.014847161572052401,0.048034934497816595,0.0008733624454148472,0.0,0.04279475982532751,0.02096069868995633,0.0,0.04017467248908297,0.0,0.025327510917030567,0.008733624454148471,0.004366812227074236,0.027074235807860263,0.023580786026200874,0.008733624454148471,0.0,0.027074235807860263,0.02096069868995633,0.00611353711790393,0.005240174672489083,0.0,0.011353711790393014,0.03406113537117904,0.01834061135371179,0.013100436681222707,0.0
FT9,0.0,0.043356643356643354,0.025174825174825177,0.046153846153846156,0.02937062937062937,0.032167832167832165,0.015384615384615385,0.022377622377622378,0.006993006993006993,0.03076923076923077,0.019580419580419582,0.04895104895104895,0.027972027972027972,0.006993006993006993,0.013986013986013986,0.006993006993006993,0.0,0.03636363636363636,0.0,0.043356643356643354,0.03776223776223776,0.006993006993006993,0.005594405594405594,0.002797202797202797,0.006993006993006993,0.006993006993006993,0.006993006993006993,0.03776223776223776,0.0,0.0,0.03636363636363636,0.03776223776223776,0.0,0.006993006993006993,0.009790209790209791,0.022377622377622378,0.0,0.006993006993006993,0.04895104895104895,0.004195804195804196,0.006993006993006993,0.0,0.002797202797202797,0.039160839160839164,0.026573426573426574,0.005594405594405594,0.0,0.006993006993006993,0.0,0.005594405594405594,0.0,0.03496503496503497,0.033566433566433566,0.0,0.043356643356643354,0.006993006993006993,0.0,0.046153846153846156,0.0
FC5,0.0048367593712212815,0.03385731559854897,0.006045949214026602,0.02781136638452237,0.049576783555018135,0.049576783555018135,0.037484885126964934,0.036275695284159616,0.0,0.05078597339782346,0.0012091898428053204,0.02781136638452237,0.02176541717049577,0.0,0.032648125755743655,0.0,0.015719467956469165,0.04353083434099154,0.0,0.04353083434099154,0.05078597339782346,0.0,0.0,0.0,0.0,0.0,0.0,0.049576783555018135,0.0,0.0048367593712212815,0.04836759371221282,0.04353083434099154,0.016928657799274487,0.0,0.0,0.019347037484885126,0.0,0.0,0.026602176541717048,0.02781136638452237,0.0,0.0,0.0,0.03506650544135429,0.02176541717049577,0.0,0.0,0.0,0.0,0.0,0.0,0.05078597339782346,0.0471584038694075,0.0,0.041112454655380895,0.0,0.0,0.03385731559854897,0.0
FC1,0.002372479240806643,0.03558718861209965,0.00830367734282325,0.02965599051008304,0.046263345195729534,0.04863582443653618,0.03440094899169632,0.03558718861209965,0.0,0.04744958481613286,0.0035587188612099642,0.02965599051008304,0.022538552787663108,0.0,0.03202846975088968,0.0,0.014234875444839857,0.045077105575326216,0.0,0.045077105575326216,0.0498220640569395,0.0,0.0,0.0,0.0,0.0,0.0,0.0498220640569395,0.0,0.002372479240806643,0.0498220640569395,0.045077105575326216,0.014234875444839857,0.0,0.0,0.018979833926453145,0.0,0.0,0.028469750889679714,0.02491103202846975,0.0,0.0,0.0,0.036773428232502965,0.022538552787663108,0.0,0.0,0.0,0.0,0.0,0.0,0.0498220640569395,0.04863582443653618,0.0,0.042704626334519574,0.0,0.0,0.03558718861209965,0.0
C3,0.012519561815336464,0.028169014084507043,0.0,0.02034428794992175,0.051643192488262914,0.048513302034428794,0.054773082942097026,0.0406885758998435,0.0,0.051643192488262914,0.0,0.02034428794992175,0.012519561815336464,0.0,0.04225352112676056,0.0,0.02034428794992175,0.0406885758998435,0.0,0.0406885758998435,0.050078247261345854,0.0,0.0,0.0,0.0,0.0,0.0,0.048513302034428794,0.001564945226917058,0.012519561815336464,0.046948356807511735,0.0406885758998435,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0,0.0,0.018779342723004695,0.04225352112676056,0.0,0.0,0.0,0.0297339593114241,0.012519561815336464,0.0,0.0,0.0,0.0,0.0,0.001564945226917058,0.051643192488262914,0.04538341158059468,0.0,0.03755868544600939,0.0,0.004694835680751174,0.028169014084507043,0.0
T7,0.0,0.03662420382165605,0.0,0.028662420382165606,0.04777070063694268,0.04777070063694268,0.03821656050955414,0.04617834394904458,0.0,0.04777070063694268,0.0,0.028662420382165606,0.020700636942675158,0.0,0.03662420382165605,0.0,0.011146496815286623,0.04777070063694268,0.0,0.04777070063694268,0.04777070063694268,0.0,0.0,0.0,0.0,0.0,0.0,0.04777070063694268,0.0,0.0,0.04777070063694268,0.04777070063694268,0.011146496815286623,0.0,0.0,0.022292993630573247,0.0,0.0,0.027070063694267517,0.025477707006369428,0.0,0.0,0.0,0.03821656050955414,0.020700636942675158,0.0,0.0,0.0,0.0,0.0,0.0,0.04777070063694268,0.04777070063694268,0.0,0.04617834394904458,0.0,0.0,0.03662420382165605,0.0
TP9,0.018309859154929577,0.0014084507042253522,0.03309859154929577,0.0028169014084507044,0.0,0.0,0.0007042253521126761,0.0,0.08450704225352113,0.0,0.03591549295774648,0.009859154929577466,0.0007042253521126761,0.04295774647887324,0.0,0.07464788732394366,0.0,0.0,0.009154929577464789,0.0007042253521126761,0.0,0.02323943661971831,0.05140845070422535,0.02535211267605634,0.08380281690140845,0.03943661971830986,0.009859154929577466,0.0,0.04788732394366197,0.017605633802816902,0.0,0.0,0.009859154929577466,0.011971830985915493,0.036619718309859155,0.0,0.0,0.05,0.006338028169014085,0.0,0.048591549295774646,0.0,0.02676056338028169,0.0007042253521126761,0.0,0.028169014084507043,0.02676056338028169,0.007042253521126761,0.0,0.02464788732394366,0.03732394366197183,0.0,0.0,0.0,0.0007042253521126761,0.03169014084507042,0.03732394366197183,0.002112676056338028,0.0
CP5,0.004722550177095631,0.03423848878394333,0.0070838252656434475,0.02833530106257379,0.048406139315230225,0.049586776859504134,0.03659976387249114,0.03541912632821724,0.0,0.049586776859504134,0.0023612750885478157,0.02833530106257379,0.02243211334120425,0.0,0.031877213695395513,0.0,0.015348288075560802,0.043683589138134596,0.0,0.043683589138134596,0.05076741440377804,0.0,0.0,0.0,0.0,0.0,0.0,0.049586776859504134,0.0,0.004722550177095631,0.048406139315230225,0.043683589138134596,0.01652892561983471,0.0,0.0,0.018890200708382526,0.0,0.0,0.02715466351829988,0.02715466351829988,0.0,0.0,0.0,0.03541912632821724,0.02243211334120425,0.0,0.0,0.0,0.0,0.0,0.0,0.05076741440377804,0.047225501770956316,0.0,0.04132231404958678,0.0,0.0,0.03423848878394333,0.0
