,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.8165137614678899,0.0,0.0,0.0,0.0,0.0,0.11926605504587157,0.06422018348623854
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.3302325581395349,0.33488372093023255,0.33488372093023255
P6,0.06857142857142857,0.0,0.0,0.0,0.0,0.2057142857142857,0.37714285714285717,0.3485714285714286
TP8,0.036923076923076927,0.0,0.0,0.0,0.0,0.22153846153846155,0.36923076923076925,0.3723076923076923
