,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.25,0.24714285714285714,0.25142857142857145,0.25142857142857145
PO8,0.0,0.0,0.0,0.0,0.16188714153561518,0.2784458834412581,0.2793709528214616,0.2802960222016651
P6,0.0,0.0,0.0,0.0,0.1588447653429603,0.27075812274368233,0.2879061371841155,0.2824909747292419
TP8,0.0,0.0,0.0,0.0,0.15589016829052257,0.2683790965456156,0.2807794508414526,0.2949512843224092
