,Fp1,P3,P8,TP10,AF7,PO8,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.286734693877551,0.0,0.28877551020408165,0.28877551020408165,0.1357142857142857
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.24331320103537532,0.0,0.32355478861087145,0.3183779119930975,0.11475409836065574
TP8,0.0,0.0,0.0,0.24140893470790378,0.0,0.31529209621993126,0.3290378006872852,0.11426116838487972
AF8,0.0,0.0,0.0,0.2504708097928437,0.0,0.2504708097928437,0.2504708097928437,0.24858757062146894
