,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.25406758448060074,0.2565707133917397,0.2390488110137672,0.2503128911138924
PO8,0.0,0.0,0.0,0.0,0.23920653442240372,0.2870478413068845,0.22870478413068845,0.24504084014002334
P6,0.0,0.0,0.0,0.0,0.24871794871794872,0.2512820512820513,0.24871794871794872,0.2512820512820513
TP8,0.0,0.0,0.0,0.0,0.24634146341463414,0.25853658536585367,0.23902439024390243,0.25609756097560976
