,Fp1,Fz,P3,P8,TP10,PO8,P6,TP8
Fp1,0.9162844036697247,0.0,0.0,0.03784403669724771,0.0,0.0,0.02981651376146789,0.016055045871559634
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.5505952380952381,0.0,0.0992063492063492,0.11507936507936507,0.12301587301587301,0.11210317460317461
P8,0.040735873850197106,0.0,0.0,0.9592641261498029,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.06261740763932373,0.0,0.29805886036318097,0.2943018159048215,0.1728240450845335,0.17219787100814027
PO8,0.0,0.0,0.05112384310268841,0.0,0.20802115469369767,0.31115028646981047,0.21595416483032173,0.21375055090348172
P6,0.011799410029498525,0.0,0.06096361848574238,0.0,0.13569321533923304,0.23992133726647,0.28220255653883974,0.2694198623402163
TP8,0.005988023952095809,0.0,0.056387225548902194,0.0,0.1377245508982036,0.24301397205588823,0.2744510978043912,0.282435129740519
