,Fp1,P3,P8,TP10,AF7,PO8,TP8,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.2907801418439716
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.3060747663551402,0.0,0.3078271028037383,0.308411214953271,0.07768691588785047
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.2658930373360242,0.0,0.3350151362260343,0.33198789101917253,0.06710393541876893
TP8,0.0,0.0,0.0,0.25836614173228345,0.0,0.32086614173228345,0.35531496062992124,0.0654527559055118
AF8,0.0,0.1866566716641679,0.0,0.09970014992503748,0.0,0.09970014992503748,0.09970014992503748,0.5142428785607196
