,Fz,FT9,FC6,F4,Fp2,AF7,PO7,AF8
Fz,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.25,0.21428571428571427
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.3,0.36666666666666664,0.3333333333333333,0.0,0.0
Fp2,0.0,0.0,0.0,0.2777777777777778,0.3611111111111111,0.3611111111111111,0.0,0.0
AF7,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.0,0.0
PO7,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
AF8,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
