,Fp1,F8,Fp2,AF7,AF3,FT7,FT8,AF8
Fp1,0.3246753246753247,0.0,0.0,0.11688311688311688,0.0,0.3116883116883117,0.0,0.24675324675324675
F8,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3,0.0,0.0,0.26666666666666666,0.0,0.3,0.0,0.13333333333333333
AF3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
FT7,0.32432432432432434,0.0,0.0,0.12162162162162163,0.0,0.3108108108108108,0.0,0.24324324324324326
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3230769230769231,0.0,0.0,0.09230769230769231,0.0,0.2923076923076923,0.0,0.2923076923076923
