,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.15139442231075698,0.08764940239043825,0.13346613545816732,0.11354581673306773,0.13745019920318724,0.15139442231075698,0.11155378486055777,0.11354581673306773
parsopercularis-lh,0.11510791366906475,0.17266187050359713,0.11750599520383694,0.1223021582733813,0.11750599520383694,0.11510791366906475,0.1223021582733813,0.11750599520383694
postcentral-lh,0.13636363636363635,0.09486166007905138,0.14031620553359683,0.116600790513834,0.14031620553359683,0.1383399209486166,0.11462450592885376,0.11857707509881422
rostralmiddlefrontal-rh,0.12284482758620689,0.10344827586206896,0.1271551724137931,0.13577586206896552,0.125,0.1206896551724138,0.1314655172413793,0.1336206896551724
superiorparietal-lh,0.1405940594059406,0.09306930693069307,0.1405940594059406,0.11485148514851486,0.1405940594059406,0.1405940594059406,0.11287128712871287,0.11683168316831684
superiorparietal-rh,0.15324165029469547,0.08840864440078586,0.13359528487229863,0.11198428290766209,0.137524557956778,0.15324165029469547,0.1100196463654224,0.11198428290766209
superiortemporal-lh,0.12337662337662338,0.1038961038961039,0.12554112554112554,0.13636363636363635,0.12554112554112554,0.12121212121212122,0.13203463203463203,0.13203463203463203
superiortemporal-rh,0.12391304347826088,0.10217391304347827,0.12608695652173912,0.13478260869565217,0.12391304347826088,0.12391304347826088,0.13043478260869565,0.13478260869565217
