,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14603960396039603,0.07178217821782178,0.11386138613861387,0.15099009900990099,0.13861386138613863,0.09405940594059406,0.13366336633663367,0.15099009900990099
inferiorparietal-rh,0.12446351931330472,0.14163090128755365,0.1072961373390558,0.12446351931330472,0.12446351931330472,0.13304721030042918,0.12017167381974249,0.12446351931330472
parsopercularis-lh,0.14084507042253522,0.07042253521126761,0.14647887323943662,0.13802816901408452,0.1323943661971831,0.08169014084507042,0.14929577464788732,0.14084507042253522
parstriangularis-rh,0.14463840399002495,0.06982543640897755,0.11221945137157108,0.1571072319201995,0.1371571072319202,0.09476309226932668,0.13216957605985039,0.15211970074812967
precentral-rh,0.14322916666666666,0.07552083333333333,0.1171875,0.14583333333333334,0.14322916666666666,0.09895833333333333,0.13020833333333334,0.14583333333333334
superiorparietal-lh,0.13405797101449277,0.10144927536231885,0.09782608695652174,0.13768115942028986,0.13768115942028986,0.13768115942028986,0.11594202898550725,0.13768115942028986
superiortemporal-lh,0.14430379746835442,0.07341772151898734,0.12658227848101267,0.14430379746835442,0.13164556962025317,0.08607594936708861,0.1468354430379747,0.1468354430379747
superiortemporal-rh,0.14496314496314497,0.07125307125307126,0.11302211302211303,0.1547911547911548,0.1375921375921376,0.09336609336609336,0.13267813267813267,0.15233415233415235
