,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12735849056603774,0.1179245283018868,0.1179245283018868,0.1320754716981132,0.1179245283018868,0.12264150943396226,0.1320754716981132,0.1320754716981132
parsopercularis-lh,0.1267605633802817,0.12206572769953052,0.12206572769953052,0.1267605633802817,0.12206572769953052,0.1267605633802817,0.1267605633802817,0.1267605633802817
postcentral-lh,0.12272727272727273,0.12272727272727273,0.12272727272727273,0.12727272727272726,0.12272727272727273,0.12727272727272726,0.12727272727272726,0.12727272727272726
rostralmiddlefrontal-rh,0.125,0.11607142857142858,0.11607142857142858,0.13839285714285715,0.11607142857142858,0.12053571428571429,0.13392857142857142,0.13392857142857142
superiorparietal-lh,0.1267605633802817,0.12206572769953052,0.12206572769953052,0.1267605633802817,0.12206572769953052,0.1267605633802817,0.1267605633802817,0.1267605633802817
superiorparietal-rh,0.12903225806451613,0.11981566820276497,0.11981566820276497,0.12903225806451613,0.11981566820276497,0.12442396313364056,0.12903225806451613,0.12903225806451613
superiortemporal-lh,0.125,0.11607142857142858,0.11607142857142858,0.13839285714285715,0.11607142857142858,0.12053571428571429,0.13392857142857142,0.13392857142857142
superiortemporal-rh,0.12121212121212122,0.11688311688311688,0.11688311688311688,0.13852813852813853,0.11688311688311688,0.12121212121212122,0.1341991341991342,0.1341991341991342
