,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13385826771653545,0.1141732283464567,0.09448818897637795,0.1377952755905512,0.1377952755905512,0.12992125984251968,0.1141732283464567,0.1377952755905512
inferiorparietal-rh,0.12946428571428573,0.125,0.10267857142857142,0.12946428571428573,0.12946428571428573,0.12946428571428573,0.125,0.12946428571428573
parsopercularis-lh,0.12682926829268293,0.12195121951219512,0.12682926829268293,0.12195121951219512,0.12682926829268293,0.11707317073170732,0.13170731707317074,0.12682926829268293
parstriangularis-rh,0.13360323886639677,0.11336032388663968,0.0931174089068826,0.13765182186234817,0.13765182186234817,0.13360323886639677,0.11336032388663968,0.13765182186234817
precentral-rh,0.13385826771653545,0.1141732283464567,0.09448818897637795,0.1377952755905512,0.1377952755905512,0.12992125984251968,0.1141732283464567,0.1377952755905512
superiorparietal-lh,0.13389121338912133,0.11297071129707113,0.09205020920502092,0.13807531380753138,0.13807531380753138,0.13389121338912133,0.11297071129707113,0.13807531380753138
superiortemporal-lh,0.13025210084033614,0.12184873949579832,0.1092436974789916,0.12605042016806722,0.13025210084033614,0.12184873949579832,0.13025210084033614,0.13025210084033614
superiortemporal-rh,0.13385826771653545,0.1141732283464567,0.09448818897637795,0.1377952755905512,0.1377952755905512,0.12992125984251968,0.1141732283464567,0.1377952755905512
