,T7,TP9,F8,Fp2,AF7,PO8,P2,AF4
T7,0.2302158273381295,0.0,0.0,0.007194244604316547,0.2517985611510791,0.0,0.2589928057553957,0.2517985611510791
TP9,0.0,0.2866666666666667,0.3,0.21333333333333335,0.0,0.2,0.0,0.0
F8,0.0,0.2866666666666667,0.30666666666666664,0.20666666666666667,0.0,0.19333333333333333,0.0,0.006666666666666667
Fp2,0.0,0.2777777777777778,0.2698412698412698,0.24603174603174602,0.0,0.20634920634920634,0.0,0.0
AF7,0.2236842105263158,0.006578947368421052,0.0,0.013157894736842105,0.24342105263157895,0.0,0.2631578947368421,0.25
PO8,0.0,0.2702702702702703,0.2702702702702703,0.21621621621621623,0.0,0.24324324324324326,0.0,0.0
P2,0.2046783625730994,0.005847953216374269,0.0,0.011695906432748537,0.22807017543859648,0.0,0.28654970760233917,0.2631578947368421
AF4,0.20588235294117646,0.0,0.0,0.0058823529411764705,0.23529411764705882,0.0,0.2823529411764706,0.27058823529411763
