,FT9,P7,P8,FT10,F8,AF7,FT7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5353535353535354,0.0707070707070707,0.1919191919191919,0.20202020202020202,0.0,0.0,0.0
P8,0.0,0.4,0.35,0.1,0.15,0.0,0.0,0.0
FT10,0.0,0.2833333333333333,0.0,0.35,0.36666666666666664,0.0,0.0,0.0
F8,0.0,0.28125,0.015625,0.34375,0.359375,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.525,0.475,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0
AF8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
